pQBR103.dPFLU4242.logFC,pQBR103.dPFLU4242.logCPM,pQBR103.dPFLU4242.F,pQBR103.dPFLU4242.PValue,pQBR103.dPFLU4242.FDR,pQBR103.dgacS.logFC,pQBR103.dgacS.logCPM,pQBR103.dgacS.F,pQBR103.dgacS.PValue,pQBR103.dgacS.FDR
pQBR0152,0.0103451056791326,9.70408695391422,0.00401547502056585,0.950446006334269,0.965585626914462,0.119714735819118,9.70408695391422,0.539852997587978,0.475652304003649,0.647754419697277
pQBR0153,-0.160620795539909,7.76423238312,0.90408195409287,0.359182715251913,0.5592486576235,-0.165037979178392,7.76423238312,0.952063531087052,0.347156069792764,0.530841248211406
pQBR0154,-0.189871800704679,12.9123813114581,4.06003027107201,0.065262543091375,0.187924672275164,-0.0854948525682277,12.9123813114581,0.823527791578215,0.380807525617855,0.565570647114544
pQBR0155,0.0319410275803026,6.83759124234599,0.0253730827007797,0.875910342890558,0.930522724859609,-0.257794198215282,6.83759124234599,1.57265686741701,0.232093080447753,0.417069520503857
pQBR0156,0.0393851945800083,8.3052821306099,0.0708293487704388,0.794343580481553,0.883295297867711,-0.0516039872721194,8.3052821306099,0.1200471300465,0.734575242415338,0.832054421503629
pQBR0157,-0.637159772739312,9.21266373745475,17.1888634686918,0.00117068382907352,0.0116580597978571,-0.549638478003687,9.21266373745475,12.8292753855049,0.00338973029105929,0.0270305609010812
pQBR0158,-0.362328226934643,11.6333542972532,7.07875671034153,0.0197332233771369,0.0813144894333745,-0.611968832644896,11.6333542972532,20.0200110011431,0.000639319029607941,0.0114265177631548
pQBR0159,-0.166445239736206,11.1505888976824,2.76728129627536,0.120323292680315,0.286141959707416,-0.0615628820787932,11.1505888976824,0.378678957661141,0.549024779053241,0.705467323622176
pQBR0160,-0.134775559438733,11.0265685643716,1.2691931874189,0.280460003837995,0.489269641731976,0.0169699817971302,11.0265685643716,0.0201232880224733,0.889387005029491,0.938470173077476
pQBR0161,-0.95739916006223,5.44893500339444,8.19680461229485,0.0134198587636757,0.0628891420493821,-0.785503481162298,5.44893500339444,5.77206445860428,0.0320845613621522,0.114450897993349
pQBR0162,-0.22697828053128,11.06095143581,2.99703496314474,0.107270692685756,0.263092445650446,-0.381149751533156,11.06095143581,8.39829017717102,0.0125518626737548,0.0618535088459256
pQBR0163,-0.695021942210117,6.44751994825441,9.08088857080905,0.010062127744693,0.0534410784662586,-0.516939313642257,6.44751994825441,5.15732742441073,0.0409595947883744,0.13603474861112
pQBR0164,-0.363901877968394,8.6507750340396,4.57664592568217,0.0521387021682385,0.157928869297505,-0.061136153360245,8.6507750340396,0.130867834988898,0.723396408019521,0.831215691202444
pQBR0165,-0.570539914905822,8.43757118101647,9.84369131322354,0.0079328396259254,0.045644780782802,-0.485628452943142,8.43757118101647,7.12066739721912,0.0194409104136834,0.0822367714844305
pQBR0166,-0.101293038912658,7.69531246129848,0.193719802191256,0.667130354671243,0.807732244642666,0.110214648550197,7.69531246129848,0.229086772833507,0.640220350470876,0.770844653715563
pQBR0167,-0.0700717049202202,10.7852440818388,0.466365096015297,0.506756055365388,0.684263826171344,-0.295144884429048,10.7852440818388,8.2055076704584,0.013380944565656,0.0646069848725613
pQBR0168,0.190200767681522,9.70845300585342,2.15097289373063,0.166454416519581,0.357213716168483,-0.114099342585118,9.70845300585342,0.763164280075957,0.398327187058971,0.580016606152882
pQBR0169,0.0999014264579294,9.99921600346691,0.925656534454604,0.353700564417787,0.554614458175508,0.0293644639118859,9.99921600346691,0.0794279373665066,0.782549154999573,0.869903479278595
pQBR0170,0.207826463950106,8.99703354084677,3.14971303424431,0.0995499910589348,0.255539230276872,-0.00832931195795295,8.99703354084677,0.00498931688450138,0.944772568352953,0.963268076954282
pQBR0171,0.902595040382266,8.19297581398806,33.4263612777317,6.59006472313089e-05,0.00155721411156395,0.701735124848529,8.19297581398806,19.7956396865722,0.000669335768553002,0.0114265177631548
pQBR0172,0.619168237284419,8.59500655253753,13.4002065895572,0.00291755777917,0.0232432103073877,0.543191585647952,8.59500655253753,10.1762131459374,0.00717231937129836,0.0426438458695268
pQBR0173,0.143175154271546,9.10134576418372,1.30029095857703,0.274910350522817,0.482478861240778,0.210079334908541,9.10134576418372,2.79712299968336,0.11852167903812,0.287580520711784
pQBR0174,-0.264691591475409,12.0112389997464,4.62298994353358,0.0511231408223298,0.156646546878677,-0.325736806312045,12.0112389997464,6.9913446198922,0.0203596568464473,0.0838958273500155
pQBR0175,-0.285726757376489,11.8290905446573,5.58097095692032,0.0345749146734873,0.123334397118858,-0.286193747404125,11.8290905446573,5.59709869741496,0.0343561172320762,0.119001623456032
pQBR0176,-0.668090367442785,10.4777918637556,19.1026510908494,0.000772890724430935,0.00879691532421409,-0.900176190351777,10.4777918637556,34.279097107412,5.84223297998745e-05,0.00540317964601727
pQBR0177,-0.352161999920952,12.2255185367098,13.0760762255277,0.00317548586382554,0.0240384133509908,-0.339619353561348,12.2255185367098,12.1541614088349,0.00406720943313879,0.0294564561975809
pQBR0178,0.239572820280367,13.0820367227476,1.62054713621191,0.225501790744769,0.421176962087028,0.173914095163246,13.0820367227476,0.853315902723901,0.37258953049459,0.558300299612583
pQBR0179,0.0935831679321931,10.6849948131598,0.825136281963376,0.380356825855719,0.579014531079724,0.329502022913837,10.6849948131598,10.2254390645143,0.00706710643863094,0.0426438458695268
pQBR0180,-0.0621766437574058,9.8211490344123,0.280371366737688,0.605460107437074,0.760097818521556,0.0391570168770714,9.8211490344123,0.11130903255244,0.744025014203257,0.837541754333806
pQBR0181,-0.172327105176915,10.2442693828449,2.05225797063333,0.17579019879862,0.366933253387512,-0.0854258759257192,10.2442693828449,0.504174045771147,0.490321864271861,0.656108771709391
pQBR0182,0.1582222903885,9.42719563140787,2.1238616117429,0.168954484595878,0.357213716168483,-0.0429922008193009,9.42719563140787,0.154939555019903,0.700294263287628,0.816440628906064
pQBR0183,0.0661116125728876,7.7408007892048,0.170927945890307,0.686085612681671,0.811754759559007,-0.0562413536102571,7.7408007892048,0.1217359037369,0.732794040070485,0.832054421503629
pQBR0184,2.81355074367277,8.21065752706428,55.102770822171,5.28966738826397e-06,0.000257714608434645,1.27122595763583,8.21065752706428,10.3791232462048,0.00675001352869552,0.0424540324567955
pQBR0185,-0.283805015220389,7.18935168295151,2.66498097081761,0.126761450996687,0.297017559098974,-0.33400066004493,7.18935168295151,3.64097762413256,0.0789013267178118,0.221851965712435
pQBR0186,1.99385545608404,8.05535371296211,39.2977915730136,3.00043952337532e-05,0.000956140061448937,1.04693298652083,8.05535371296211,10.2203813091059,0.00707783334301296,0.0426438458695268
pQBR0187,2.18054992232615,8.25940667384805,56.2677009751167,4.73332966370962e-06,0.000257714608434645,0.983011644955419,8.25940667384805,10.8008672098199,0.00596148851881093,0.0408949239053191
pQBR0188,1.58706011622956,8.4059651861605,37.9935648919292,3.54440957206111e-05,0.00105889235965326,0.608053137018011,8.4059651861605,5.31317881931991,0.0384604164069897,0.130383539308802
pQBR0189,1.74603234557903,7.40724588197265,68.6860653049953,1.60957278574671e-06,0.000153875158317386,1.10114743362585,7.40724588197265,25.7310654817514,0.000219654844405951,0.00679186575143402
pQBR0190,1.61244468062507,8.69285208194942,93.1002191299716,2.92573583414653e-07,8.15065049870218e-05,0.81339080961024,8.69285208194942,23.0396771763015,0.000355392896450773,0.00808941926206998
pQBR0191,0.0199084699043776,12.6191246499381,0.0227125374757584,0.88254044002041,0.934150182226016,-0.298317556640654,12.6191246499381,5.07761871740696,0.0423120075701966,0.139483721507269
pQBR0192,0.629801673399168,11.4410821146595,21.2521800651568,0.000499795717363129,0.00645682034863718,0.154004448961042,11.4410821146595,1.27113413650172,0.280109160558885,0.46169716809361
pQBR0193,0.720679131105606,9.72755789430868,31.5500815140469,8.66124572974464e-05,0.00165603018352718,0.189750367045705,9.72755789430868,2.14872305866954,0.166660096051183,0.362106935965752
pQBR0194,0.914963995897721,8.82423207435669,20.3562500326192,0.000597206284886222,0.00751222642567406,0.269928148741536,8.82423207435669,1.71455795077679,0.213260746613167,0.40159042833309
pQBR0195,1.32141537107682,9.23286710143156,25.7918888803381,0.000217368282369177,0.00346340129908221,0.757650122245151,9.23286710143156,8.33676722742817,0.0128097480155207,0.0624801995042743
pQBR0196,1.54671517917173,10.8447983349921,53.058520603618,6.45937851397167e-06,0.000257714608434645,0.939569203019948,10.8447983349921,19.8311132158689,0.00066448317717289,0.0114265177631548
pQBR0197,1.31065530979787,10.9289545326726,54.454565786602,5.6318177143172e-06,0.000257714608434645,0.726300288945025,10.9289545326726,16.8666945191851,0.00125892676040621,0.0158359734598466
pQBR0198,0.784080768945392,10.5562878792044,28.7903253017509,0.00013241449118269,0.00226050452804735,0.240500512265054,10.5562878792044,2.69414791024469,0.124883394920306,0.298471313859532
pQBR0199,0.000927888971561551,12.1537713442018,5.31070859695344e-05,0.994297105012284,0.996051795512556,-0.0348038419014181,12.1537713442018,0.0746018746898199,0.789078769843804,0.872211161699512
pQBR0200,-0.252930410934349,11.9234714024133,2.90054517614779,0.112529294502501,0.273040623209114,-0.352117278242935,11.9234714024133,5.60915068807147,0.0341936815355401,0.119001623456032
pQBR0201,-0.337067645132961,11.8327270826874,5.07035644662021,0.0424378392024028,0.140870049574643,-0.385983759235644,11.8327270826874,6.64123594166652,0.0231145152352112,0.0898271405075686
pQBR0202,0.38457000638915,11.6369233245942,10.4735839416444,0.00656334092605423,0.0397123666158724,0.360068132071872,11.6369233245942,9.16634019632503,0.00979301922687257,0.0509457841157858
pQBR0203,0.355465959564529,12.1996916494145,9.68058170494607,0.00834004482524884,0.0469004873702229,0.453962995871691,12.1996916494145,15.7584085573866,0.00162723992163203,0.0174717147857228
pQBR0204,0.666709960105152,11.2856758091145,14.0334783532482,0.00248060558424165,0.020443611539095,0.745736082609534,11.2856758091145,17.4920884363782,0.00109411836855268,0.0145609082970795
pQBR0205,0.121032725362671,11.3211389672132,1.11661197472786,0.310056699356896,0.507558569495193,0.215553477613758,11.3211389672132,3.54065506027355,0.0826610958677094,0.227287507632392
pQBR0206,0.346048788223756,7.84660205568794,3.91067095537485,0.0697715138795587,0.195473564069279,0.285914561617305,7.84660205568794,2.65127083397975,0.127656308194792,0.299611704196459
pQBR0207,-0.100325452405429,9.17125072815073,0.47358185242591,0.503543960320754,0.684263826171344,-0.169843293344115,9.17125072815073,1.35053250600238,0.266256286962495,0.447912139302491
pQBR0208,0.219031679909309,9.62657553745182,1.24235485783894,0.285373719338532,0.494234195086299,0.303099651228504,9.62657553745182,2.36179783900024,0.148521735459727,0.336163275879164
pQBR0209,0.500074495254245,8.8452993107873,5.82641803156,0.0314153289564989,0.114212261138576,0.275494480601707,8.8452993107873,1.73637588908443,0.210544672032497,0.40159042833309
pQBR0210,1.28161868959566,8.2735536814456,22.4987173652269,0.000393269459876395,0.00552890593590931,0.839864898426029,8.2735536814456,9.41863794925183,0.00904614557151862,0.0491370179907489
pQBR0211,1.6683326076458,9.86297149060951,32.1914198460983,7.87838146519784e-05,0.00163733319146285,1.05669947240501,9.86297149060951,12.8946067526503,0.00333142497985982,0.0270305609010812
pQBR0212,1.09637382123775,10.719170544993,20.1145762946551,0.000627136993065563,0.00768644827398305,0.623145642102201,10.719170544993,6.51095275427183,0.0242499517258853,0.0934796526207513
pQBR0213,-0.0396295688873188,9.86754211657349,0.167625584430892,0.688954229951617,0.813136103498452,-0.237233451820521,9.86754211657349,5.93853999116696,0.0300861484271986,0.1106244534477
pQBR0214,-0.0321065018341095,9.01892158976886,0.0693535956389245,0.796444086571095,0.883295297867711,0.104321838775343,9.01892158976886,0.731386276309231,0.408053392223494,0.584511297146496
pQBR0215,-0.0122645067139303,6.75159300435162,0.00397057365438068,0.950723446521947,0.965585626914462,-0.0203934354197129,6.75159300435162,0.0109243427616862,0.918366252348241,0.950171144204457
pQBR0216,0.0341692018937357,7.47217079316379,0.0187390634131498,0.89323271710099,0.940452067784743,0.262677170026181,7.47217079316379,1.133869260164,0.306496995869455,0.489985163965216
pQBR0217,-0.0851668962696793,7.86811360260951,0.17301693181558,0.684287873639463,0.811754759559007,0.112320192423157,7.86811360260951,0.303722779566744,0.590985315809952,0.737574362812421
pQBR0218,0.0599005009553398,7.42382463129198,0.112991429720653,0.742174059920303,0.844664763433107,0.131148769679835,7.42382463129198,0.54455891248002,0.473773946007699,0.647039846261944
pQBR0219,0.0370321340858572,4.392925699468,0.005770769424221,0.940613152255124,0.96554488966864,0.759353376204481,4.392925699468,3.05037961527502,0.104492606595682,0.2706748833049
pQBR0220,-0.139055137584111,6.9359550371789,0.431656695978235,0.522738166180084,0.700910032006845,0.193268162588676,6.9359550371789,0.87425742234269,0.36697032437238,0.553349574290213
pQBR0221,-0.0430995695817426,8.45161269076801,0.121746429672454,0.732782981936715,0.841995830206129,-0.536810722186423,8.45161269076801,18.1077908079686,0.000955810385879431,0.0134375695426579
pQBR0222,-0.0277065216100542,8.11905682898433,0.0338590791724092,0.856870764156341,0.922486993843989,-0.065235619630677,8.11905682898433,0.185839798871305,0.673525308319464,0.792968220139664
pQBR0223,0.168629902088142,10.5154336610759,2.17495007803455,0.164282236789447,0.356746367765361,0.19598614601402,10.5154336610759,2.93051703786206,0.110862674634041,0.274571805570318
pQBR0224,0.103216533930407,11.0525922360457,0.749330186128503,0.40251664391124,0.598673879491614,0.276433782590495,11.0525922360457,5.36958541110482,0.0376007154382441,0.129303179708494
pQBR0225,0.189857232591453,9.39778408725735,1.85284099679201,0.196780966614384,0.391294323507533,0.299824854481518,9.39778408725735,4.60505845308078,0.0515132628396266,0.16306847441948
pQBR0226,0.487001298138352,8.64674588952188,11.1490785057631,0.00539045839675478,0.0348194474817403,-0.00411060578673682,8.64674588952188,0.000770219005345229,0.978284475460133,0.988625748985082
pQBR0227,-0.643361261119237,11.3790052423761,33.1647158365086,6.84131722653618e-05,0.00155721411156395,-0.583626967723686,11.3790052423761,27.2989173253896,0.000168621868321375,0.00620009638904747
pQBR0228,-0.691554226290603,9.07593903914888,23.43700732345,0.000330252247384378,0.00478365376514341,-0.801770197728711,9.07593903914888,31.0869188733634,9.28276188188197e-05,0.00575911891905454
pQBR0229,-0.489777919328266,8.11935066935193,8.35013275002923,0.0127532012014454,0.0603567343989198,-0.833000777361183,8.11935066935193,23.3541616191954,0.000335319722383144,0.00801414136495714
pQBR0230,0.0095398821701348,7.45370475160327,0.0022240473214385,0.963108878720908,0.975351788196174,0.202271497051372,7.45370475160327,1.01268782394781,0.332782230691283,0.519836295001416
pQBR0231,-0.103039548815509,9.81768993149321,0.783455643274272,0.392302799494233,0.590839391503637,0.141326811232231,9.81768993149321,1.48234985928706,0.245232323706526,0.427814053765399
pQBR0232,-0.11533493479295,8.88522202840755,0.780848821961711,0.393068883887357,0.590839391503637,-0.00589318885594293,8.88522202840755,0.00204634168074397,0.964612264373638,0.97894832775074
pQBR0233,0.294523987064255,8.86641054874014,4.47786896419603,0.0543846619597046,0.162474177604618,0.375149596214621,8.86641054874014,7.27500899261119,0.0184073486364523,0.0807221343873778
pQBR0234,-0.145750134981699,10.9426660246311,1.65311402664562,0.221159566787834,0.4178429759865,0.0635302105898805,10.9426660246311,0.314701333175209,0.584432450271888,0.731305526780006
pQBR0235,-0.545928488893009,8.09939680804355,11.5207084998733,0.00484994843352279,0.0326517655101957,-0.20974698429979,8.09939680804355,1.74678195965681,0.209265090099462,0.40159042833309
pQBR0236,-0.279471285332242,7.06128567069905,2.19316592229923,0.162655893036743,0.355020624984307,0.129561229022479,7.06128567069905,0.495190047259589,0.494140497521717,0.656108771709391
pQBR0237,-0.225172860153991,9.11857260711952,2.62675489306277,0.129276033055801,0.297017559098974,-0.135663735782403,9.11857260711952,0.950244970029571,0.347601068389477,0.530841248211406
pQBR0238,-0.48486276914143,6.36046759260646,5.18474203386518,0.0405063433042885,0.139295194960071,-0.0345866654521022,6.36046759260646,0.0283165338111962,0.868979095249458,0.921002233989447
pQBR0239,-0.0280664372219945,9.08523636283742,0.0563314998984905,0.816122514062701,0.90093894162118,-0.167333289882242,9.08523636283742,1.98192510589562,0.182850782301494,0.383345061140852
pQBR0240,-0.0388721203366545,9.53562786045129,0.059173741412999,0.811635897889471,0.898060090720294,0.0391359776136804,9.53562786045129,0.0596067972347393,0.810962432908846,0.886955415537555
pQBR0241,-0.18943348505149,8.88671413991936,2.40108073543371,0.145453039806982,0.324890434709053,-0.0129674374568878,8.88671413991936,0.0112943269516354,0.917000886107312,0.950171144204457
pQBR0242,-0.013841958640304,11.2008711986687,0.015091345172614,0.90412357498999,0.943604953810513,0.164137350372737,11.2008711986687,2.12129209158293,0.169193892551615,0.365948781174987
pQBR0243,0.806711720775614,10.8328169314965,36.5277196805002,4.29715391471597e-05,0.00120825857131426,0.675040990259419,10.8328169314965,25.5318118890083,0.000227342786658879,0.00679186575143402
pQBR0244,0.214939664628881,6.93495327589517,1.19153240885286,0.295008949418042,0.500120721190029,0.467311273430538,6.93495327589517,5.7233156103281,0.032699144025582,0.115779191438727
pQBR0245,0.000899204618560938,8.74586876093122,2.54540377869993e-05,0.996051795512556,0.996051795512556,0.202194450180057,8.74586876093122,1.27892991754291,0.278706048675802,0.460974018225028
pQBR0246,-0.0522855851316158,8.52932584342786,0.0807759175258708,0.78076400904065,0.8760685359658,0.111028485684138,8.52932584342786,0.365588124172573,0.55591587901905,0.710027849734388
pQBR0247,-0.138610077612094,9.31586188799145,1.14660348056541,0.303906933553253,0.502655758610571,0.138020612610691,9.31586188799145,1.1474906245969,0.303727637279728,0.487750941402987
pQBR0248,0.0675909657369393,10.2691565787685,0.124338287733915,0.7300763529364,0.841995830206129,0.241790499518134,10.2691565787685,1.58530741035625,0.230327531841478,0.415458717812175
pQBR0249,0.150319600425966,9.57326128219854,1.54427754509481,0.236119343440311,0.434096331401802,-0.216934997601151,9.57326128219854,3.14024393234015,0.100008666373171,0.262660123771295
pQBR0250,-0.0603191065016252,11.7679368106031,0.175694921707463,0.682001947628663,0.811754759559007,0.0945187934833688,11.7679368106031,0.431061666039799,0.523020217513861,0.686823252669301
pQBR0251,-0.0142937601317116,10.8293451417399,0.0152874429271062,0.903506062452274,0.943604953810513,0.0680927493272279,10.8293451417399,0.346819916361938,0.56609935459658,0.713972273079591
pQBR0252,-0.227172629335627,11.6082251026603,2.11652546003022,0.169639149728547,0.357213716168483,-0.097501678804319,11.6082251026603,0.390708369950467,0.54283752606213,0.701287398534319
pQBR0253,-0.248560588145724,11.8743011527755,4.19152709355981,0.061579456817824,0.180582701588466,-0.0918181229102382,11.8743011527755,0.572894606699031,0.462725674189084,0.637414617470842
pQBR0254,-0.398202153839449,8.98865692321593,8.38172855086827,0.0126206821192756,0.0603268605301375,-0.385437797275146,8.98865692321593,7.79841935542965,0.0153516495621243,0.0705585431797636
pQBR0255,0.780313597314595,6.63409959495264,9.80745704700114,0.00802125854760538,0.045644780782802,0.508453518213988,6.63409959495264,3.96660599588962,0.068040381707256,0.198312819854076
pQBR0256,0.187015464846052,8.95568457934053,2.83928393725898,0.116032572156223,0.277317847453373,0.17645740575288,8.95568457934053,2.51223694865718,0.137188518240572,0.316792810236683
pQBR0257,0.2736399465523,9.39708676791152,5.43310132718995,0.0366597431419638,0.127907716947874,0.260846757952923,9.39708676791152,4.90723624419418,0.045384796183159,0.147577772622789
pQBR0258,0.0261762767577621,13.8546957373313,0.0393393652499523,0.845872561888878,0.916488626571662,-0.0606997021977584,13.8546957373313,0.21140748771237,0.653327369717047,0.780726206811871
pQBR0259,0.0817547336464521,13.4559348432097,0.561838318685334,0.466984165513042,0.650782598003598,-0.10687756214443,13.4559348432097,0.959211276961013,0.345415051259049,0.530841248211406
pQBR0260,-0.390915050452201,11.3847573687106,12.9662492749994,0.00326882189919331,0.0240384133509908,-0.0780324724257748,11.3847573687106,0.519174378337759,0.484060055821537,0.653617815487838
pQBR0261,-0.233413102677303,12.0052775469134,4.67852527738196,0.0499370341150989,0.155912397980285,-0.138670284569962,12.0052775469134,1.65238357350754,0.2212557518242,0.406770189892183
pQBR0262,-0.131312207265321,11.3417028104568,1.73425849135994,0.210806282745491,0.411287359805489,-0.108301364764228,11.3417028104568,1.17784688515624,0.297680439140819,0.482343220031564
pQBR0263,-0.42804426423128,8.28750803496387,5.45991213814362,0.0362709283909246,0.127481645373985,-0.359698315057989,8.28750803496387,3.8628799225196,0.0712926749590059,0.20653271897215
pQBR0264,-0.258031768749026,11.2771471886252,6.33155859021423,0.025922602661015,0.0975669611965762,0.0604705218039471,11.2771471886252,0.349102745846112,0.564840835623304,0.713972273079591
pQBR0265,-0.138741622882866,8.55495914565937,0.674182109172938,0.42652643289158,0.621527918284996,0.563759242882454,8.55495914565937,11.4483330616553,0.00495007857660947,0.0353154859644676
pQBR0266,-0.63158252690395,10.4848931017175,13.004136176419,0.00323626829117711,0.0240384133509908,-0.941177200323832,10.4848931017175,28.2414458800445,0.000144580391273336,0.00575911891905454
pQBR0267,-0.0434988489067113,9.93637094784963,0.144147379823027,0.710375321589425,0.829033250245153,0.0267133683647069,9.93637094784963,0.0542836306709392,0.81943007962007,0.89222682929019
pQBR0268,0.0329986611445696,9.60895378431716,0.113366424173557,0.741763603051053,0.844664763433107,0.0709127229984279,9.60895378431716,0.521611717832121,0.48305574602297,0.653617815487838
pQBR0269,-0.0678605699798788,12.2323565926774,0.471717444170051,0.504370276019989,0.684263826171344,0.0492984365628871,12.2323565926774,0.248981190593337,0.62620235353931,0.761786844426785
pQBR0270,0.123773464612587,11.3844102070158,1.32359300635352,0.270849748998503,0.481286914577265,0.226742808101553,11.3844102070158,4.43659071576996,0.055357316903319,0.172413229428686
pQBR0271,0.314938440528747,10.3431766714354,7.40917071723307,0.0175609582739245,0.0749476612047849,0.43578421954349,10.3431766714354,14.1425773777364,0.00241325013486698,0.023223483292477
pQBR0272,0.244440785168128,12.2355762632238,4.82652671380831,0.046932538569041,0.152610567591848,0.298300559871573,12.2355762632238,7.1775551181801,0.019052225619386,0.0813121771970224
pQBR0273,0.119539731512045,11.6166049822356,1.49018357317095,0.244053995516372,0.44696478872347,0.199818011927373,11.6166049822356,4.16088929732405,0.0624148518193435,0.184162340553372
pQBR0274,0.114223695830907,11.2043438834876,1.31671167733142,0.272040335630737,0.481612149746268,0.142154705029567,11.2043438834876,2.03738593166499,0.177253809688774,0.376565871249929
pQBR0275,-0.257638075458829,6.59486471703002,1.16603146000478,0.300014025151937,0.502655758610571,-0.292033964540831,6.59486471703002,1.48848846342761,0.244308329007677,0.427763301339449
pQBR0276,-0.083057373388959,8.90076917002601,0.467584935072063,0.506210534529198,0.684263826171344,0.0866125407767834,8.90076917002601,0.511723778880709,0.487152712026709,0.655940834785259
pQBR0277,0.064653483593543,8.96287126829507,0.18005455776447,0.678324402166842,0.811754759559007,0.228073472986252,8.96287126829507,2.24803273511062,0.157878442246471,0.349379145341727
pQBR0278,-0.303133606667588,8.50607556318714,5.10023265025574,0.0419230067924272,0.14013424648098,-0.21631434281773,8.50607556318714,2.60238354758841,0.130911508884111,0.30524732315417
pQBR0279,0.158722729242915,11.9622598398206,1.2973983802401,0.275420188874134,0.482478861240778,0.143573293598255,11.9622598398206,1.05958676330414,0.322243059563956,0.506684810761747
pQBR0280,0.0535762190172649,10.917738272989,0.289172101979543,0.599915516737966,0.758623325398803,0.00192189089705852,10.917738272989,0.000370878258873628,0.984930111415927,0.993241757925766
pQBR0281,-0.218596124012871,5.97532782508821,1.09597833733147,0.314389687901463,0.512895122241977,0.167576331575737,5.97532782508821,0.689168244712477,0.421560848276986,0.592664957283528
pQBR0282,-0.303480536701927,6.62219986079257,1.88341219996782,0.193361969639801,0.388467783765527,-0.722163484001345,6.62219986079257,10.0046174948418,0.00755362173576608,0.0435015805987492
pQBR0283,-0.241589954324003,7.16713302038844,1.73888505286894,0.210235203983407,0.411287359805489,0.23418023656103,7.16713302038844,1.70253651071354,0.214776795790577,0.40159042833309
pQBR0284,-0.295735750159405,6.84046672577232,2.57168977320298,0.133007925904631,0.300316213769006,-0.152200643991416,6.84046672577232,0.692534833033418,0.420457993966099,0.592664957283528
pQBR0285,-0.0563485829639609,8.42845388804206,0.122233109523391,0.732272283966511,0.841995830206129,0.0953050768011818,8.42845388804206,0.350826872911621,0.563894049052116,0.713972273079591
pQBR0286,0.0419130501322289,8.86375388392875,0.124192854604757,0.730227375800178,0.841995830206129,0.136083698792482,8.86375388392875,1.30653047204343,0.273814966997187,0.454949502261902
pQBR0287,0.458588760371751,9.17914110723828,7.58867502747035,0.016498806155432,0.0719761398020751,0.663327241453894,9.17914110723828,15.8572338694788,0.00158974006088743,0.0174717147857228
pQBR0288,0.0872222522543212,9.32141538766146,0.450709100847505,0.513853094148709,0.691892335219952,0.0523044210758766,9.32141538766146,0.160694171149418,0.695085330782353,0.814340166945992
pQBR0289,-0.0659895535577597,10.1330943076637,0.421634470668803,0.527526860056658,0.704351505885706,0.0273719412785785,10.1330943076637,0.0725175796761748,0.791969316984667,0.872211161699512
pQBR0290,0.0756238862256421,8.95950246241271,0.292722497176807,0.597709841752895,0.757839003601814,0.103946637042394,8.95950246241271,0.549269073645399,0.471906553255483,0.646336196149343
pQBR0291,0.376951712370077,9.2402756427052,6.81154972601868,0.0217230734920343,0.0865760072860936,0.350093141912347,9.2402756427052,5.81631342511722,0.0315384863671739,0.114207549117493
pQBR0292,0.218492456602183,8.32616577919641,1.194883890283,0.294359800649576,0.500120721190029,0.418770307819526,8.32616577919641,4.39213490311644,0.0564281663831415,0.17290168930219
pQBR0293,0.116973411977542,7.73733874924694,0.348258736223752,0.565305479952254,0.734282661459721,0.189299112957125,7.73733874924694,0.905591385773043,0.35879510546316,0.54362980548407
pQBR0294,-0.558115501210842,9.91947185645742,21.7114097837361,0.000457068609624501,0.00624225129715748,-0.656424453466117,9.91947185645742,29.8014106291964,0.000112970009748722,0.00575911891905454
pQBR0295,-0.238952186272977,11.4008292210793,4.69372135869636,0.0496182103231079,0.155912397980285,-0.157086355668058,11.4008292210793,2.02938456189682,0.178047673629103,0.3765787079412
pQBR0296,-0.35206369700432,9.20678427566413,5.16621155301684,0.040812056164346,0.139344020332553,-0.511089754127156,9.20678427566413,10.7366407865448,0.00607435062191978,0.0408949239053191
pQBR0297,-0.153193321459468,10.8324943262441,1.48132024238077,0.245387759690047,0.44769217225894,-0.0844567978707766,10.8324943262441,0.449497633393563,0.514409797114538,0.677377088211431
pQBR0298,-0.2584808341859,8.05818458545628,2.92815602020579,0.110992858024276,0.270686663957164,-0.0875085191078371,8.05818458545628,0.339355578271788,0.570254236084495,0.717319802232601
pQBR0299,-0.150106673941639,10.266896945431,0.923187914884176,0.354321585307843,0.554614458175508,0.187492720045238,10.266896945431,1.44871602185562,0.250378646488949,0.4320613466488
pQBR0300,-0.186551068942299,8.84908274492633,1.29661770017081,0.275558010708645,0.482478861240778,0.128532619672744,8.84908274492633,0.625832261809819,0.44320512911327,0.614063918017805
pQBR0301,0.121154477362201,11.3709642057509,0.711770902199384,0.414243172889914,0.610022392296619,0.160714156582678,11.3709642057509,1.24926195730347,0.284097891485856,0.465064356610409
pQBR0302,0.329161420254932,10.8061617175677,4.63564297262292,0.0508499755972371,0.156646546878677,0.564467776296309,10.8061617175677,13.5867684036488,0.0027801574972952,0.024379442830866
pQBR0303,0.464624262203978,9.3860342806398,9.8820776016708,0.00784040605807981,0.045644780782802,0.631796340481515,9.3860342806398,18.2390309138801,0.000929014200600848,0.0134375695426579
pQBR0304,-0.0489649778631759,12.356327574674,0.226370301316194,0.642192634376455,0.793199171141977,-0.12048588490995,12.356327574674,1.36862462256186,0.263230513809005,0.44777290249361
