pQBR57.dPFLU4242.c.logFC,pQBR57.dPFLU4242.c.logCPM,pQBR57.dPFLU4242.c.F,pQBR57.dPFLU4242.c.PValue,pQBR57.dPFLU4242.c.FDR,pQBR57.PQBR57_0059_V100A.c.logFC,pQBR57.PQBR57_0059_V100A.c.logCPM,pQBR57.PQBR57_0059_V100A.c.F,pQBR57.PQBR57_0059_V100A.c.PValue,pQBR57.PQBR57_0059_V100A.c.FDR,pQBR57.dgacS.c.logFC,pQBR57.dgacS.c.logCPM,pQBR57.dgacS.c.F,pQBR57.dgacS.c.PValue,pQBR57.dgacS.c.FDR,pQBR103.dPFLU4242.c.logFC,pQBR103.dPFLU4242.c.logCPM,pQBR103.dPFLU4242.c.F,pQBR103.dPFLU4242.c.PValue,pQBR103.dPFLU4242.c.FDR,pQBR103.dgacS.c.logFC,pQBR103.dgacS.c.logCPM,pQBR103.dgacS.c.F,pQBR103.dgacS.c.PValue,pQBR103.dgacS.c.FDR
PFLU_4036,0.71740262636789,2.47381056453984,8.20196289326239,0.00833894592491717,0.0741653307652836,0.509515382604177,2.47381056453984,3.91815232312516,0.0588474533900265,0.520571835042377,0.352165114017462,2.47381056453984,1.99842713688571,0.169759774643911,0.429615519070904,-0.501970700816049,2.47381056453984,4.03526152706645,0.055443288194957,0.239901193372595,-0.347887999066705,2.47381056453984,2.01108694484028,0.168464158195361,0.305179993050922
PFLU_4037,0.471103800932317,2.07888048820251,3.87337210297958,0.0602110610931136,0.22890631261754,-0.0440793658675425,2.07888048820251,0.0308886290619992,0.861900915950513,0.975959548127109,0.283240969366549,2.07888048820251,1.43305700772782,0.242463076955649,0.523399149297925,-0.334941923307521,2.07888048820251,1.88332947345209,0.18211029359602,0.466453422065949,0.125266043714656,2.07888048820251,0.28318751687446,0.599304274324171,0.729194808160132
PFLU_4038,0.195915755308335,2.05860151946652,0.735644821012974,0.399184776224195,0.645734893791333,0.225144536798349,2.05860151946652,0.929521965030088,0.344195126332841,0.786436590363437,0.25700496190039,2.05860151946652,1.31268343572554,0.262728172985197,0.545989630384339,0.29895517773853,2.05860151946652,1.71454176763493,0.202270733112501,0.492219978222942,0.179994813853816,2.05860151946652,0.623880290272175,0.437016203301947,0.58865242937904
PFLU_4039,0.871197420546934,1.01981854081571,7.66920892152239,0.0104171055444711,0.0839897229796225,0.663248376503623,1.01981854081571,4.07602585777982,0.0543109246566438,0.506020187162445,0.531765462596345,1.01981854081571,2.90131036291749,0.100874407479798,0.314811545123757,-0.563221977254775,1.01981854081571,3.4039039644094,0.0768876877683908,0.287486725884478,-0.591050874306612,1.01981854081571,3.88648527485263,0.0598080862207854,0.143349539989502
PFLU_4040,0.670417748649516,2.32124996365973,6.87811353988867,0.0146298881769992,0.101240201497471,0.0513182076067772,2.32124996365973,0.0368706608763641,0.849275396283742,0.972594151481615,0.119326425281856,2.32124996365973,0.218007970665424,0.644594218778456,0.834298971621817,-0.849568272696424,2.32124996365973,10.9760687060872,0.00280614038077489,0.0370067600708739,-0.577641277788812,2.32124996365973,5.32993624398382,0.0294882859434477,0.0850840352381008
PFLU_4041,0.510050685540982,2.94944462833894,2.08769842645902,0.160873058943517,0.400076623360798,0.323606623637586,2.94944462833894,0.810525269011449,0.376531805305848,0.801363669273894,0.0582229714848099,2.94944462833894,0.0274863924864577,0.869651743733867,0.943859034067222,-0.35462587965396,2.94944462833894,1.0033401239863,0.326073879687647,0.629177286199394,0.0451587390815322,2.94944462833894,0.0169257570141912,0.897526296026225,0.938815694013933
PFLU_4042,0.559042563697365,2.67525344421193,2.27521484767239,0.143956384998482,0.374286600996054,0.421690453718789,2.67525344421193,1.25093318440046,0.273976740694319,0.75289691174356,0.0811319777918524,2.67525344421193,0.0483307883172398,0.827773893807567,0.927113058317376,-0.589812068236576,2.67525344421193,2.54322467831346,0.123298468669625,0.380358660029031,-0.176268545365616,2.67525344421193,0.238514802561567,0.629525308717164,0.752135228856843
PFLU_4043,0.795219605593102,1.31845122155008,4.42655379364289,0.0455795118006564,0.197760760835071,0.21456323662028,1.31845122155008,0.280835035699294,0.600816615144836,0.904912799638858,0.217287971125134,1.31845122155008,0.328813631673917,0.57146677905246,0.79246402882605,-0.438601778179959,1.31845122155008,1.48953882807036,0.233643260387941,0.533097698730952,-0.323197603981587,1.31845122155008,0.850068109661894,0.365320990107953,0.52064366747419
PFLU_4044,0.257591967427513,3.18317972238156,0.884664001917304,0.355902154322332,0.606994266062782,0.421588655217981,3.18317972238156,2.33691492584486,0.138859360784169,0.641190900520987,0.0814633119732196,3.18317972238156,0.0900908559405437,0.766536342720699,0.899050492388408,-0.176920866533711,3.18317972238156,0.418126943887046,0.523749255027697,0.776921568300822,-0.0658060500592794,3.18317972238156,0.058906088724333,0.810207937555947,0.88538031996047
PFLU_4045,0.65429190256706,2.5999570008304,6.80609376972333,0.0150980259889765,0.103506722990783,0.398578387502786,2.5999570008304,2.41307280864446,0.132859595419964,0.633386586508816,0.268566917742761,2.5999570008304,1.15914183403621,0.291894906684603,0.575483463497031,-0.715871687047951,2.5999570008304,7.97662556783764,0.00915655507918667,0.0800043810998966,-0.54909158199565,2.5999570008304,4.88048799489754,0.0365211821308889,0.100127207434267
PFLU_4046,0.67175800459638,3.76599211243901,9.29158850565591,0.00536553834063961,0.0577150166648863,0.371747574434609,3.76599211243901,2.77439381155161,0.108231057937015,0.593823793227788,0.0880590650677683,3.76599211243901,0.160188963531703,0.692372548302723,0.860570269513452,-0.544358049597133,3.76599211243901,6.13048924446369,0.0203908731769799,0.130665780347372,-0.416606102336808,3.76599211243901,3.64690770243987,0.0676792761870718,0.156640306263852
PFLU_4047,0.609006809847537,4.29880841501903,16.4529556665478,0.000426884574510796,0.0133011812661062,0.466978288420592,4.29880841501903,9.49995683635454,0.00494168171411177,0.291015636144042,0.332222437026619,4.29880841501903,4.93881201643,0.0355108533166739,0.159392846937418,-0.642126466859395,4.29880841501903,18.5646760653202,0.000222368848033626,0.00675015539211352,-0.705772968309629,4.29880841501903,22.5324583084831,7.13342130807508e-05,0.000707606496735067
PFLU_4048,0.79101313485332,3.69314739232519,5.37755092558566,0.0288362044325653,0.151587577054926,0.230074264137433,3.69314739232519,0.439627840186229,0.513352640665728,0.872981143771434,-0.0501704879526766,3.69314739232519,0.0215933725587229,0.88434926649791,0.95017931589239,-0.517332074200077,3.69314739232519,2.27097599584859,0.14431463597562,0.409772850173782,-0.350877286375396,3.69314739232519,1.06537775580381,0.311846531454897,0.466671430051795
PFLU_4049,1.09496560254805,4.04645555832192,22.6889543274594,6.83508643225962e-05,0.00447242488884188,0.546664815438642,4.04645555832192,5.52575581648217,0.0269068779015772,0.432991681296241,0.512392969732846,4.04645555832192,5.00820473060048,0.0343491762182556,0.155805384257356,-0.725443211882842,4.04645555832192,10.0901968978482,0.00392719217001325,0.0458248669213751,-0.775290108959313,4.04645555832192,11.6092598680394,0.00222025996343771,0.011951655324209
PFLU_4050,0.265731992135674,1.59789281382451,0.359405751377632,0.554216159493435,0.762211246595282,-0.0780499420708967,1.59789281382451,0.0283944369547625,0.86753689031101,0.976363692707444,0.322703787573308,1.59789281382451,0.561372649647487,0.460680396531131,0.721336574095143,0.271955833433088,1.59789281382451,0.341417324079061,0.564233504053853,0.804155640216151,0.711450968875352,1.59789281382451,2.50723786475662,0.125858769687162,0.24855207736006
PFLU_4051,0.69227707998851,1.01783765719615,8.32910840461701,0.00791316949243638,0.0725547503611808,0.810312257902544,1.01783765719615,10.9234890177289,0.00286187891131194,0.258786213722807,0.910528348158399,1.01783765719615,15.5210408320903,0.0005760213484897,0.00770952209376329,-0.764011287859839,1.01783765719615,9.12898536772742,0.0057239101653636,0.0586227947196978,-0.0290437080077558,1.01783765719615,0.0156198003936816,0.924976776381223,0.958505760357033
PFLU_4052,-0.0746565390688331,4.01116900684832,0.12146509093923,0.730360588899173,0.875332301577225,-0.327491079594765,4.01116900684832,2.2789662807467,0.143640209721817,0.646968342619229,-0.153735978466311,4.01116900684832,0.523055245617691,0.476235046189773,0.730541335507052,0.475881578505082,4.01116900684832,4.7585633872752,0.038738570743109,0.194947069152692,0.735148890814032,4.01116900684832,11.4775060566704,0.00233019792690432,0.0123626446770626
PFLU_4053,0.60015722645603,1.89419662703761,3.35824970889789,0.0787728541692307,0.266605366783103,0.246562431908749,1.89419662703761,0.5182804398306,0.478234404489471,0.857636642408819,0.354829301655682,1.89419662703761,1.19596585592199,0.284525956883725,0.568801453761382,-0.316030379096432,1.89419662703761,0.858811714272623,0.362907151900425,0.660164379200031,0.260843502483111,1.89419662703761,0.642510997938087,0.430335005177023,0.582852540360508
PFLU_4054,0.670021648259522,1.68402710031604,4.69191407431052,0.0400140139754331,0.182385857818364,0.630113128745567,1.68402710031604,3.87592176255914,0.0601324687947521,0.523092320561006,0.649632679226033,1.68402710031604,4.54623608532795,0.0429686485117532,0.180415101883935,-0.376498580270988,1.68402710031604,1.57191227984723,0.221494835615092,0.518641386456174,-0.104274027711611,1.68402710031604,0.127720100405598,0.723798600431991,0.824777468642413
PFLU_4055,0.925900446347399,1.66042875391856,5.25735271429928,0.0305140823322923,0.156804987590465,0.375946019739559,1.66042875391856,0.774693366425503,0.387128314112978,0.809406116179159,0.338746320146419,1.66042875391856,0.699638985147927,0.410806836725851,0.684561817056745,-0.357372773223806,1.66042875391856,0.800497793288506,0.37945400361016,0.674495812635144,0.233570578626073,1.66042875391856,0.373016473727632,0.546862136043647,0.684915167835185
PFLU_4056,0.963143007812898,3.92232297420078,11.8792874709817,0.00201217519049791,0.0338562848481206,0.541911414972042,3.92232297420078,3.6814490917267,0.0664751049330145,0.529499925571196,0.142464419460266,3.92232297420078,0.260888559871297,0.613978783752112,0.813618599801122,-0.582823912610552,3.92232297420078,4.41392052789516,0.0458653321234498,0.214706630266292,-0.564527483542863,3.92232297420078,4.1719583788664,0.0517474841461191,0.128406464123205
PFLU_4057,0.220005000688045,-0.361160235619937,0.261349104983951,0.613667772667848,0.80344364456224,0.201998485499449,-0.361160235619937,0.198634687146301,0.65965012428567,0.922507618598506,-0.297880146087541,-0.361160235619937,0.469906285600528,0.499320200836262,0.746777728779633,0.308305376142677,-0.361160235619937,0.458210585303488,0.504659721284168,0.764433312758958,-0.126498333182126,-0.361160235619937,0.0731263586480915,0.789051717744998,0.870662463144143
PFLU_4058,0.282012278682341,3.19239099497821,1.70564906757709,0.203407185179848,0.456851606988606,-0.111493549357755,3.19239099497821,0.252628465368633,0.619616935143042,0.906739711295534,0.204230301171007,3.19239099497821,0.908202072422149,0.349690275807589,0.63344933499755,0.0933097872526337,3.19239099497821,0.185852222479501,0.670075546637985,0.860783489842366,0.0135082668791852,3.19239099497821,0.00392662338199408,0.950531950277311,0.971314012698782
PFLU_4059,0.172553473616636,3.98243610761349,0.599010588378146,0.446193070278216,0.685171053681464,0.146314004249868,3.98243610761349,0.42197839877427,0.521859134464969,0.877313286572709,0.303256123971872,3.98243610761349,1.87867077092626,0.182632791620233,0.443698230136778,-0.0412083484366447,3.98243610761349,0.0342085759464062,0.854751917726055,0.944573849406782,-0.159059624018227,3.98243610761349,0.51332339117799,0.480325017622774,0.628306092576747
PFLU_4060,-0.399068733633202,1.70888432337756,2.45966793816711,0.129339655358619,0.349555406336351,-0.262517141010214,1.70888432337756,1.0301064448126,0.319828834744321,0.770760736261669,-0.148906175162331,1.70888432337756,0.369451679835509,0.54877014126747,0.777226397769151,0.443774222528763,1.70888432337756,3.04776727457,0.093093359231308,0.324162361550563,0.111411114580343,1.70888432337756,0.189812474137956,0.666800865009733,0.780674014720143
PFLU_4061,0.0803236547144198,2.37958214340445,0.13509544082407,0.716290957436271,0.869919044822066,-0.107036897143892,2.37958214340445,0.227724630756999,0.637349809877846,0.912539887426494,0.257713253840538,2.37958214340445,1.46754058103171,0.237029109529612,0.517370061534428,0.274229027651667,2.37958214340445,1.55829544844992,0.223447227168677,0.521347353722798,0.489921025818325,2.37958214340445,5.12723154846672,0.0324539083486995,0.0914871375378045
PFLU_4062,-0.589455454565073,1.83792797357638,12.6047770159611,0.00155110703361198,0.0288153606338832,-0.324081536209148,1.83792797357638,3.73526732741194,0.0646470461264777,0.524971695265875,-0.0699918126986498,1.83792797357638,0.195677811923039,0.662025139856212,0.845147636811887,0.0922901194691139,1.83792797357638,0.297229962937089,0.642278702518444,0.849708381065327,0.367048594393093,1.83792797357638,4.95754012380866,0.0351930753462372,0.0973928668768753
PFLU_4063,-0.0381246895006309,4.7150760207892,0.048576156067365,0.827344549829762,0.926984789563826,-0.142427814560188,4.7150760207892,0.668375049613807,0.421320527038519,0.827102029215057,-0.421220274538266,4.7150760207892,5.92768528243836,0.0223576100136343,0.117034635884704,0.298648753795434,4.7150760207892,2.97333698651391,0.09695758850198,0.331388995175949,-0.274804529190113,4.7150760207892,2.49637275903726,0.126644008208736,0.249676961437865
PFLU_4064,0.023208543629766,1.10752839578542,0.00681470775621672,0.93486392461065,0.974581988322201,0.279609566623075,1.10752839578542,0.978527823532631,0.332013929297624,0.776659856739686,0.0480207269117185,1.10752839578542,0.031683091867308,0.860155379646808,0.940660172839378,0.192551626962296,1.10752839578542,0.501918386399736,0.485193976952348,0.752318938986934,-0.196720780322864,1.10752839578542,0.510683905370094,0.481444491411417,0.629457680042526
PFLU_4065,0.476919470397119,1.04195717063927,2.16660317716775,0.153480060076063,0.3889174155714,0.261810976568217,1.04195717063927,0.596124622161958,0.447277811184911,0.841270849590528,-0.0552313358230096,1.04195717063927,0.0290703776180923,0.865985123156593,0.942626949512079,0.00185338441075978,1.04195717063927,3.26960964910132e-05,0.995482937318088,0.99884176193171,-0.366476501734755,1.04195717063927,1.26096086773796,0.272107913602863,0.426976686172998
PFLU_4066,-0.283760365647795,0.427437074030022,0.337317010531792,0.566566679339743,0.771091096517622,0.0276113366297591,0.427437074030022,0.00324875131818442,0.954998769190086,0.995006297272968,-0.526189472278629,0.427437074030022,1.20674050214474,0.282416483087983,0.567241019408299,-0.356495118895394,0.427437074030022,0.485938401713369,0.492158582294922,0.756149723750273,-0.541903682497668,0.427437074030022,1.13041543875783,0.297820711338679,0.453312527545485
PFLU_4068,0.535500089836605,-0.174897322975448,1.30594581725322,0.263925941930129,0.523672463620799,0.0474946282914926,-0.174897322975448,0.0087597648379501,0.926175931618902,0.988446912160876,-0.298863001239491,-0.174897322975448,0.380391751228434,0.542954308449957,0.774287549765644,0.226216093102979,-0.174897322975448,0.176948908543446,0.677592396852294,0.866699248058644,0.0162917745540716,-0.174897322975448,0.000900805051601398,0.976294002550498,0.987020666269508
PFLU_4070,-0.197517165854698,2.56459932456695,0.858639686493212,0.362954422526821,0.612622125038822,0.0357636521141639,2.56459932456695,0.0276338161167693,0.869305973333265,0.976363692707444,0.0905766724409443,2.56459932456695,0.189492822048293,0.667063658599321,0.847580241426991,0.558441134494638,2.56459932456695,6.79423931454261,0.0151766508146497,0.10912734633391,0.309415730595637,2.56459932456695,2.08119582549375,0.161501164366981,0.295550142000357
PFLU_4075,0.260506548265738,-0.451586870165485,0.24143992847246,0.627442203345285,0.815135039819189,0.147995525520963,-0.451586870165485,0.0694501321403068,0.794292996237924,0.960147190847089,0.014655317922422,-0.451586870165485,0.000878206393918332,0.976593157926181,0.990724738505992,-0.434098229145582,-0.451586870165485,0.665598921771757,0.422274023490138,0.706371443507051,0.163823386261579,-0.451586870165485,0.115488797782012,0.736810341766609,0.832295119392463
PFLU_4076,-0.320987969936028,-0.649615407740171,0.189019093617484,0.667453609835781,0.838918145926524,-0.710668506571137,-0.649615407740171,0.744874265051592,0.396285222634344,0.816581770483352,-0.163404117226526,-0.649615407740171,0.0554315129713942,0.815780572174715,0.921444879140304,-1.10751570842643,-0.649615407740171,1.70086350998243,0.204022029683834,0.493626020052629,-0.356904753351683,-0.649615407740171,0.231251404154086,0.634767565392968,0.755804023772844
PFLU_4077,0.368548687387871,0.610650807781414,0.359448298641259,0.554192875282341,0.762211246595282,0.40706912650384,0.610650807781414,0.406504381198122,0.529529351202291,0.88372250418229,0.290851242604582,0.610650807781414,0.239174701652881,0.629053981458204,0.824451939544844,-0.121269216737345,0.610650807781414,0.0359566592536997,0.851131865085639,0.94352556202634,0.466091756274229,0.610650807781414,0.609816151197397,0.442168632391521,0.593556206098397
PFLU_4078,0.331688669836866,1.48764620695383,1.1285144702292,0.2982185019296,0.558694024604598,0.033593973007487,1.48764620695383,0.0105889963991029,0.918858752056718,0.986813275751755,0.205518283775519,1.48764620695383,0.454676938969293,0.506292657997707,0.75110673692793,0.434148264445413,1.48764620695383,1.77513304050602,0.194732465555952,0.482448249751368,0.996428488891474,1.48764620695383,10.2305051446766,0.00372104393936156,0.0178011598366371
PFLU_4079,0.223312138438996,0.990942650540834,0.404449176943318,0.53056360121742,0.743972732888729,-0.175230054178066,0.990942650540834,0.218334193575331,0.644347816465077,0.916064163956587,0.461531774662508,0.990942650540834,1.89857088947434,0.180413564636356,0.441509741808474,0.5466714945442,0.990942650540834,2.2554075320231,0.145639545770832,0.412099378394236,1.12426700478519,0.990942650540834,10.5743654727968,0.00326402767516162,0.0161392602678646
PFLU_4080,0.0840943449797292,0.316121106996964,0.0323703447311236,0.858663547121845,0.939726747630654,-0.63209471204021,0.316121106996964,1.47427871096691,0.235985441903136,0.725529298602646,0.312708770205785,0.316121106996964,0.502143773731135,0.485096947839547,0.7364619556141,0.374880767682578,0.316121106996964,0.532033858733091,0.472513031803225,0.743819632261211,1.07564709932627,0.316121106996964,5.16450117348834,0.0318846305296265,0.0902299803887411
PFLU_4081,-0.323109607686596,3.50525054883111,2.80601008978234,0.106341809394286,0.314821129512076,-0.057324323804459,3.50525054883111,0.0875578293747516,0.7697422007412,0.956078203797039,0.584945220065923,3.50525054883111,9.72384407622271,0.00452662164749171,0.0369726420001091,0.149449087021303,3.50525054883111,0.61964799122578,0.438556690998915,0.718488353465056,0.732450585179963,3.50525054883111,15.243732648551,0.000630679595184037,0.00436436208700211
PFLU_4082,0.19739770235329,1.37670940244139,0.916522863228801,0.396688145080882,0.643021328483709,-0.227727622510541,1.37670940244139,1.07454459597327,0.32278879510326,0.773368096046829,0.402292929870685,1.37670940244139,4.10014513639523,0.0536532207849677,0.209839994219275,0.381781906333729,1.37670940244139,3.39090387295709,0.0774191913599009,0.288721495652117,0.352027238327066,1.37670940244139,2.95591514346759,0.097888626240845,0.206020453033723
PFLU_4083,0.0892558838947985,4.91142723665534,0.270383835952065,0.607635732527477,0.799277826413739,0.0774995845175354,4.91142723665534,0.201860162065968,0.657083531554114,0.921754154914354,-0.455378774255961,4.91142723665534,6.99912871259093,0.0138788412019671,0.0824747687571993,-0.0138259626781261,4.91142723665534,0.00647821178718885,0.936488723574735,0.97539471257332,-0.439296529314711,4.91142723665534,6.47395141098874,0.0174815274958192,0.0575830324582479
PFLU_4084,0.298810901542278,3.15031931397079,1.28472296311602,0.267745476712348,0.526637646078496,0.0767124560132604,3.15031931397079,0.0817513007970728,0.777287149324779,0.957718698122658,0.375371407287988,3.15031931397079,2.08507412483534,0.161126194180031,0.416720315119105,0.113349149432006,3.15031931397079,0.178040715218331,0.676658722319929,0.866326964768418,0.659327334055509,3.15031931397079,6.26475439108358,0.019194320788721,0.061734219074155
PFLU_4085,0.100119178703922,1.15354903150991,0.167208976715648,0.686076338843066,0.852466749664823,0.133518292187991,1.15354903150991,0.277466057109907,0.602996712310692,0.905636845588759,-0.104188069974334,1.15354903150991,0.186521068879591,0.669519583765115,0.849009653056151,-0.130919889862855,1.15354903150991,0.280276928802205,0.601176603339977,0.823580400765657,0.371045105092103,1.15354903150991,2.47344909460496,0.128319710744945,0.250971363858179
PFLU_4086,-0.163256104349534,2.46443582768733,0.536204375288244,0.47080060977314,0.702443575108696,-0.0853798521985925,2.46443582768733,0.143118741039988,0.708384459939341,0.938554006421059,-0.162180898418159,2.46443582768733,0.552003232136954,0.464405715804023,0.724472916654276,0.20172427990852,2.46443582768733,0.791061585019996,0.382234255827229,0.677469535294753,0.481789131706174,2.46443582768733,4.67189373787934,0.0404062547542033,0.107649322362469
PFLU_4087,-0.19711940382242,1.85867585193411,1.05219894812575,0.314796951651883,0.572156739637509,-0.062742332339051,1.85867585193411,0.102964239670431,0.750960498452966,0.949299495547219,-0.0815671014526378,1.85867585193411,0.190895448706159,0.66591248810279,0.846806012186856,-0.287097597227832,1.85867585193411,2.10253380177438,0.15945101287882,0.435749705435022,0.302096501492785,1.85867585193411,2.54127354267241,0.123435706495724,0.245493793026166
PFLU_4088,0.109042940186533,3.70213919564885,0.204576262610513,0.654941407801846,0.831777000333204,0.134236008852953,3.70213919564885,0.304200224795502,0.586143911563694,0.900407563103974,0.361674967375787,3.70213919564885,2.29913805238437,0.14195417819143,0.386306910983978,1.1621681618225,3.70213919564885,21.9452167335834,8.38511767441059e-05,0.00324153262841844,1.29302294609475,3.70213919564885,27.266438040603,2.08449083167327e-05,0.000244533197365018
PFLU_4089,0.0740250055296676,3.18452174882967,0.0210106353386849,0.885908981811828,0.953348445983612,0.137624332245547,3.18452174882967,0.0712854507379456,0.791658197465476,0.9600446761227,0.166270006774411,3.18452174882967,0.109069278669026,0.743950122391356,0.887624370229357,0.650195769634205,3.18452174882967,1.49590495749313,0.23267486832331,0.531918594548126,1.33251525431836,3.18452174882967,6.45782998028417,0.0176073385223889,0.0578948166154932
PFLU_4090,0.200048215498887,4.25939433081634,0.212128286994768,0.649074459075956,0.828255577356079,0.284542831042802,4.25939433081634,0.424237104124499,0.520756399403208,0.876961520184585,0.177247756019739,4.25939433081634,0.168683602364638,0.684773528623191,0.856730679851704,0.616064188113026,4.25939433081634,1.92287726675575,0.177747304138375,0.461693236167158,1.23986299786326,4.25939433081634,7.84878937934692,0.00965918385446003,0.0370090655295479
PFLU_4091,0.320949934092941,4.11688828078489,1.21197310108523,0.281399484430015,0.54262002744216,0.285400897555851,4.11688828078489,0.945367996765099,0.340189094494169,0.783087598487864,0.545980792239399,4.11688828078489,3.56687365207066,0.0705658407011144,0.253391607249306,1.05636981869391,4.11688828078489,12.4440382574541,0.00164233461128162,0.0258601832241644,1.50146788689886,4.11688828078489,25.1885714439617,3.52296511312696e-05,0.000384198917614902
PFLU_4093,0.181738320987802,4.39825841724104,0.613978255625568,0.440633863490031,0.680181604742541,0.156834764153234,4.39825841724104,0.451927024320347,0.507569866136093,0.871705728105994,0.266962230036276,4.39825841724104,1.3411748347703,0.257740311132128,0.541696178535725,0.735797373602985,4.39825841724104,9.74532990814739,0.00448883748402949,0.0494747739345923,0.942018845293585,4.39825841724104,16.0473761693261,0.000485889778550034,0.00352824279393483
PFLU_4094,0.115106646310726,2.91098058172661,0.510791429254089,0.481398801874135,0.70987699549732,-0.129698184992362,2.91098058172661,0.620738116081969,0.438159085127477,0.836950649469903,0.0443297576147937,2.91098058172661,0.0778068191089629,0.782579821937753,0.906850171466239,-0.0908340195726264,2.91098058172661,0.311040808774618,0.581988309790632,0.814270065586361,0.205501869854492,2.91098058172661,1.64042625335675,0.211988917984344,0.359770241501384
PFLU_4095,-0.397651359266121,2.02602262663749,0.948023982351727,0.339524025681547,0.595963334497357,-0.25338944352174,2.02602262663749,0.375543116892886,0.545517402390715,0.88935531346687,-1.12255502367256,2.02602262663749,7.38638753416895,0.011746534544184,0.0728632510262908,0.416738866234291,2.02602262663749,0.964144527314765,0.335526026390264,0.636728926698992,0.078347355140607,2.02602262663749,0.0331231692404178,0.857048043629311,0.915948221578457
PFLU_4096,-0.237591370937644,3.62598428685263,0.225444995229373,0.639032086174701,0.822930232994273,0.330509458441696,3.62598428685263,0.441541078426787,0.512445422322477,0.872799070333527,0.187337802418583,3.62598428685263,0.145141116133677,0.706431849290392,0.867064852119866,0.796011667126292,3.62598428685263,2.42672319601668,0.131816836730811,0.393447553454842,0.70063284589005,3.62598428685263,1.88134469229211,0.182332674228768,0.323226104314634
PFLU_4097,-0.333514506400507,1.52256380363994,0.517034015621041,0.478758637681859,0.708922576483941,0.267792992316106,1.52256380363994,0.345322759763262,0.562028743254938,0.893523304349586,-0.00936475837202823,1.52256380363994,0.000437682473433732,0.983474399103051,0.995134147133654,1.01342428751813,1.52256380363994,4.28182121026072,0.048977634352889,0.223432839674353,1.02187853473435,1.52256380363994,4.42904077167954,0.0455234810693166,0.11727374453946
PFLU_4098,-0.61218495976563,1.93305994579584,2.76619612386737,0.108727264546987,0.318396251077676,-0.04852451337724,1.93305994579584,0.017793155425816,0.894949103029313,0.98162594947773,-0.42955045051569,1.93305994579584,1.45947900498419,0.238285477558607,0.518766424156243,1.33193138319295,1.93305994579584,11.5268479633905,0.00228834700096871,0.0325038543905679,0.904294492374153,1.93305994579584,5.22478200161787,0.0309872397797246,0.0882844001271398
PFLU_4099,-0.416049610878407,2.06974686957044,2.56209057520967,0.121980677825652,0.337046114317739,-0.0246795443353547,2.06974686957044,0.00901203883181362,0.925123710029959,0.988032306179002,-0.00509824118303512,2.06974686957044,0.000412232630832354,0.983961978900471,0.995437129217765,1.25686829590644,2.06974686957044,20.2166468876357,0.000136710287215174,0.00455534386412434,0.95948460547698,2.06974686957044,11.6979895713922,0.00214940996163832,0.0116662444830305
PFLU_4100,-0.472962253887806,0.955422060904846,1.37429404710162,0.252094850265294,0.510905352010547,-0.130211937610094,0.955422060904846,0.102920146388806,0.751011957142904,0.949299495547219,-0.345231121326442,0.955422060904846,0.791626768099162,0.382066893757302,0.662002421176056,1.25819508110514,0.955422060904846,7.68978662576084,0.0103270334596557,0.0858842486727235,1.39560268010887,0.955422060904846,9.89683141306121,0.00423198579638637,0.0196237514605664
PFLU_4101,0.530050695627048,1.47230677102659,4.84566265134256,0.0371397242139927,0.175534378728895,0.235606400584069,1.47230677102659,0.869555253497518,0.359972363441721,0.790409115700334,0.286112146293018,1.47230677102659,1.43710141891781,0.241817600639991,0.522701607209347,-0.16021368439131,1.47230677102659,0.466659642267319,0.500792496777341,0.761996501733969,-0.075673067441228,1.47230677102659,0.107505500766635,0.745724598945369,0.836682465657372
PFLU_4102,-0.0461816020289117,2.3187726893313,0.0535042441084576,0.818951485665241,0.921181787277514,0.0698019448603642,2.3187726893313,0.118474633461306,0.733565129396771,0.945070263377451,-0.246220762125601,2.3187726893313,1.55455646598551,0.223987102676065,0.500972293072294,-0.152544240973401,2.3187726893313,0.59032451228165,0.449470688837606,0.727549938553727,-0.265638156683557,2.3187726893313,1.81495223773518,0.189966237877195,0.332060307170912
PFLU_4103,0.210628879102207,2.01093387935635,1.09536424888054,0.305271538372828,0.564073710196442,0.219220214705521,2.01093387935635,1.1391650790312,0.295998916312096,0.76086321176863,-0.663767667851754,2.01093387935635,10.4564836806387,0.00341340760193766,0.0297294900736306,-0.990634685155308,2.01093387935635,26.1790139748255,2.73559305543518e-05,0.00138878512960843,-1.3979113502845,2.01093387935635,50.7676778641618,1.78431339942494e-07,3.96521570159e-06
PFLU_4104,0.315436661083837,1.74274822093628,1.77318793823519,0.194969028125274,0.449169762282401,0.348768471620255,1.74274822093628,2.05975934917352,0.163592756602911,0.666711241269581,0.37928738705545,1.74274822093628,2.68353659485135,0.11388147259344,0.338882259779065,-0.0381131912507772,1.74274822093628,0.0265341611379382,0.871908475345068,0.952628759055122,-0.240563791555279,1.74274822093628,1.05847953140745,0.313386168780013,0.468290065451789
PFLU_4105,0.33484892955155,0.974003238137708,1.27744451983884,0.269071955124361,0.52818824790912,0.452351005665452,0.974003238137708,2.23504079358246,0.147394708170853,0.651168369405966,-0.0534633955484603,0.974003238137708,0.0331082318468686,0.857079912422125,0.938516847202286,0.0159613687414148,0.974003238137708,0.00289638768012387,0.957506645880292,0.982138549313797,0.110461096635654,0.974003238137708,0.143635482409377,0.707884044605963,0.812776201732212
