AR03,AR04,AR07,AR09,BR03,BR04,BR07,BR09,CR03,CR04,CR07,CR09
PQBR57_0277,1611.67576895303,1831.85085524706,2051.65697946926,2109.37411718721,1881.83795591433,2171.98592534295,2065.83154663554,2119.15220740568,1835.3444066611,2219.39795951451,1761.58258779841,2444.46875005278
PQBR57_0278,841.264683029544,949.47698148365,891.480653958725,922.815357141455,881.067813171202,1003.61482584834,1027.14102933839,1012.24132314476,857.089547586438,1274.77776849646,797.877387781571,1130.8044256935
PQBR57_0279,5736.8492810403,5700.43753774626,6095.50991433133,6173.02751137682,6102.96417024908,6571.34456148017,6402.85540903962,5741.0215777433,5873.16117258707,6750.11251641961,8240.82522384596,7056.13566301889
PQBR57_0280,2292.09758495264,2373.112822049,2463.88630701394,2555.84122734827,2663.89499596764,2580.07711475028,2867.57061167787,2426.13685189598,2794.75429620146,2769.27917297091,3692.33004972243,3138.85416916428
PQBR57_0281,1365.51093833155,1801.61826638382,1359.98218912427,1457.80428030353,1901.44043462178,1790.42827610399,1879.21024950951,1831.57238541351,2358.81432460001,915.629651261644,1807.83103348121,1275.5340024069
PQBR57_0282,2416.59692767932,2353.42145861092,2612.87916650647,2617.16044022996,2747.79720056505,2648.71443643166,2829.77259539417,2832.48887564657,2718.55061612624,2906.35735027451,2802.69168095249,3367.50960780807
PQBR57_0283,4828.13406494333,4458.79248065106,5039.93399498993,5279.7915259839,5596.85811897897,5011.31285708473,5513.096338844,5338.92111330016,5495.38012155265,5170.61450124222,5771.40539083761,6158.79139623686
PQBR57_0284,1717.46530674792,1728.1679222496,1835.4231170295,1512.26377950598,1695.01911532042,1532.97681303115,1865.86605817308,1878.1731918506,1462.52544131169,2207.50397939558,1685.34925614508,1868.84416112496
PQBR57_0285,263.836501023231,396.193735859526,192.905275053088,367.49388805928,431.53258090707,313.850875963608,364.403818919163,195.128483123803,190.184357638523,126.794729925882,376.097236279778,408.530593242245
PQBR57_0286,2169.00907505994,2323.59985617868,2512.93296888054,2563.10849243041,2611.58161284473,2873.43854018992,2499.37023516944,2273.46140084863,2343.17361627278,3730.46069581149,2260.71142361254,2615.84609094451
PQBR57_0287,1776.03930346382,1779.79115065744,2009.59567465098,2063.71666876324,1964.86021867526,2347.19940181658,2133.51548619767,2309.87590607219,2165.55281455411,2319.23246980409,2600.95736317571,2795.54600368908
PQBR57_0288,2752.11084868365,2718.39586179081,2968.2150953109,2731.07637322687,2879.6791642918,3130.38632495793,2803.52342829177,2880.06757418569,3176.86177363892,2868.82510588999,3749.57547684991,3484.80633624607
PQBR57_0289,5944.99517880374,5728.0435353892,5265.80300159815,5845.39310382082,5420.1299079103,5389.86691479915,4858.31537386817,5053.60045662334,5063.76348038043,5325.43113814944,4812.01431820899,4965.18067569622
PQBR57_0290,3193.31434227178,3504.95386130144,2958.55774476156,3752.80195808984,3547.78566129636,2700.41028289054,3169.99357212398,3037.59449000802,2812.93508792328,2862.05735773488,4003.30614821569,3470.27874339043
PQBR57_0291,1727.37057131096,1845.21680637354,1760.64084235175,1576.71651557384,1816.8185228377,1814.93342560662,1873.78157343813,1614.01883093247,1752.49756110269,1866.93402133607,1800.3296598983,1609.97451436897
PQBR57_0292,5335.01947999301,5761.75320636074,5229.07880469486,4284.57990419501,5493.62817773076,5816.87215006363,5708.99316306688,4295.01732540669,5655.95748089525,5422.31765098736,5842.36178951032,4515.88534662512
PQBR57_0293,4934.81945281207,4057.86804524405,4598.03502037252,3851.45036803519,4452.67283849805,4867.36898087971,4618.16768369517,4032.09460385996,4875.03073289043,5693.30979283269,5012.18762721774,4412.07534898481
PQBR57_0294,652.648186741677,581.390450926779,787.358109492997,629.351881170345,659.322999001978,489.44936377391,615.970314962479,491.008424412256,480.257210133243,744.919038314558,436.980600685516,467.152907764096
PQBR57_0295,5031.6505074417,3799.19747918833,5044.06539628249,4699.07316596325,5237.14423307406,4540.61944984623,4561.83397349288,5147.48117152996,5408.31186507623,4102.30061945059,5331.38833730504,5129.77488291919
PQBR57_0296,8881.30708174147,6580.9358493515,8319.17032806646,8079.51739340308,8085.40437064394,6396.14070721134,8332.04407582734,8290.68736776718,7765.96835602663,7469.32333012705,8020.32746785656,8234.56846460287
PQBR57_0297,5527.77361502531,5247.91272096201,5711.2634025024,5935.201682278,6296.22526054235,6029.60223019136,5954.85491242523,6961.95639057773,6252.71565107187,6421.52835218608,5825.72206517869,7055.24063768139
PQBR57_0298,6662.49292988138,8731.35282384777,8214.6909518898,8614.20584605564,7361.57761889335,8432.66169863902,7707.14077014029,8604.58197729564,7422.2841717677,7653.83847059463,7928.85112608607,7613.89046238074
PQBR57_0299,1391.87215335725,1403.34603231357,1408.55298159299,1190.23260860225,1240.99613800245,1288.4212008211,1371.17782220088,1471.09333936347,1376.71399960207,1496.48913947121,1276.96001571292,1407.07681584193
PQBR57_0300,542.018057006148,433.377615445633,378.900510402781,436.267141507802,258.199696126574,315.887546151561,468.648692490565,306.802633012464,311.296784393403,266.836670441036,487.68465690372,383.910613812833
PQBR57_0301,298.454799682335,271.014617031396,315.358188782439,221.438624856233,278.813090157669,167.308028396479,223.395384641747,158.121357014116,250.995116919681,315.780896676823,186.314309408691,236.270769676606
PQBR57_0302,490.89028847868,490.529430368859,491.559827394313,410.862026841685,424.039633896281,378.626803218538,385.185080881621,384.825471287367,412.829900817757,502.595977658015,406.580473393364,336.092797668489
PQBR57_0303,3011.5052045366,2950.97181734692,2855.96259716096,2734.76701697447,2505.42739620752,2549.35608269135,2369.23216267275,2514.12957652445,2486.06615000606,1545.70700450271,2222.96260413245,2336.71791210163
PQBR57_0304,5012.46521343324,5150.21333217086,5089.63031384385,4700.53808217548,4555.32253855912,4095.87798305471,3710.84555599347,4247.71463615194,4613.23136449882,3148.97593469336,3713.05363778968,4092.13813359588
PQBR57_0305,317.956808925433,566.483003467118,720.674322441919,681.349614942254,351.799939638418,559.123411136951,351.322656188731,470.309677272756,477.492778259111,324.7082987525,453.245387311528,399.438959333613
PQBR57_0306,27826.1677751736,37807.812800424,37163.8697226037,35381.945821088,32897.7618973971,36601.2540273565,32139.935767523,33900.5927206304,25536.4083343227,28933.8355179011,34547.0080002833,29560.0465325498
PQBR57_0307,38516.5263400291,49787.7865440083,48359.3666662129,42581.3449797073,41748.3507652366,46412.8053382321,42414.4609703145,42474.1868708801,32331.4573330817,39283.524579353,41095.6623166512,39478.065956847
PQBR57_0308,18689.0470046242,17433.9190624173,17491.463232429,15749.3963493902,16349.5198034567,17464.3841949248,16503.3817744656,15807.2704288881,14290.4038677387,21396.3668389735,15789.4211288889,19529.7783279764
PQBR57_0309,109831.366283099,123435.837194052,126496.476684412,120471.469466785,103330.984183587,112877.149824825,109441.398935992,115605.686540161,97513.3841789644,80689.6302302329,124914.428743057,96294.5148893976
PQBR57_0310,93339.790163018,100940.720053855,104898.520386527,98635.0903288191,84091.8394018101,92404.9322655062,90301.7728094626,95234.2344530734,76037.7690300885,64299.5195294375,97267.8989912992,78810.6779509115
PQBR57_0311,7043.26555386272,5014.34829096497,6065.37511085368,4682.18354375157,5037.01280699219,4403.69045864957,5019.02928346628,4900.91649868352,3656.72651277705,4381.87669596799,3872.74716936675,4827.84150972704
PQBR57_0312,2025.99572583767,1382.16271732642,1761.20298821457,1379.53718013883,1494.75416631975,1371.15660053666,1686.44970449217,1512.14906937638,1228.63831426534,2003.57534443226,1237.54461551204,1478.27650146321
PQBR57_0313,14587.6534387614,18151.5365731161,13362.1014272901,13159.3953527369,14073.0235132504,14993.4517886772,13990.514342906,13762.3429879238,13839.4876387476,9016.24567716096,12845.8888070128,11445.0137101518
PQBR57_0314,45006.502413387,61435.8404086029,43434.4311651563,43491.9299131694,45746.4198682533,47379.5422915279,43709.4789047308,42920.0658445192,42423.74118339,21940.1935503585,37671.5161189764,30975.0979046031
PQBR57_0315,5071.80607976304,6911.90190373237,6326.87366244768,6003.87506349333,5241.68609496417,6547.32084458221,5535.24119723441,5805.11625490086,3910.66585394212,7737.44166318904,4578.67415371859,5484.63213342628
PQBR57_0316,10491.5183596259,15978.7729047737,14126.9467707482,15706.6931584072,13586.093927755,14248.8509248567,13374.0909603009,13252.7760622994,10977.0037480162,9493.38681386925,14707.6371417524,13488.6799252739
PQBR57_0317,4738.86433536029,3782.43126050418,4413.32741529042,3713.62051801698,5742.47487327904,4409.57560444961,4636.05787210917,4050.85997891417,5091.03914948996,5162.2599503433,5150.19511022575,4092.23424657258
PQBR57_0318,6883.88444587055,5459.53318679814,6473.83334472019,5283.4478913066,9429.36543017114,6469.73296942525,6970.98112542903,5986.41909537654,8252.58308024878,7632.15295395968,6662.77948142001,5701.17222128428
PQBR57_0319,8039.76502568594,5907.60846472852,6532.56401955417,6416.04220737289,7066.59009186735,6298.36077839566,6118.86959528707,6535.68275658347,7038.2435515393,4641.41862334455,5768.57765669217,5378.49203381771
PQBR57_0320,397.677758102072,534.60801230993,407.069498785495,433.838938493844,438.267183010061,484.28276246736,524.295290485734,703.478690389334,349.64165069259,608.097174134333,360.746328676522,532.332509638721
PQBR57_0321,7599.21934968292,6803.58961777724,6995.66595769225,7599.37098938435,8215.8495784727,7397.35970249205,7441.15358867922,7679.66681679924,7745.14990553472,8143.31948702959,7377.41149016573,6698.09732732445
PQBR57_0322,6459.39782034751,5373.10115692749,5108.22578353993,6308.3003373678,6940.12118461664,6288.33345753596,5639.3712952246,6031.75127731897,6013.61392638719,6595.25880263864,5996.70781837669,5257.5048504461
PQBR57_0323,313.583844827523,376.381963616839,354.777962380244,335.596425247955,285.297115510173,346.566630249849,340.412014692187,375.169927822313,393.264238491665,314.62419009559,329.37708270465,321.778286321473
PQBR57_0324,1047.91398997959,826.814427998084,740.647577175657,923.180745879505,806.576224131192,930.40544429873,876.45106306238,850.737441963273,1033.40197615908,1080.65719642816,988.318687057019,1158.28139763527
PQBR57_0325,1168.14566757387,955.98404995041,919.794717282113,930.684075482717,942.345017897237,1078.20729411064,1207.98985769241,1118.30756844766,1095.74212332678,1900.0833441067,1125.64895267751,1433.37600270474
PQBR57_0326,1365.95558533198,1340.40018763584,1201.5906891861,1317.96000818047,1189.46710864126,1267.2407291396,1392.856765688,1421.18713653651,1370.86450760679,1830.88534718277,1464.98043587768,1477.4988572829
PQBR57_0327,246.69062761456,247.801432058523,264.541186213385,286.636734561914,286.397851909537,319.823127668601,308.921645959057,275.978389695725,288.471499141366,290.459147565623,277.062227353442,290.209861392344
PQBR57_0328,215.44949793982,286.609779051472,347.95940694711,275.302074145587,170.89787902059,284.272920320504,243.789437774207,287.182572739152,221.453407430442,277.834668344348,220.052305977292,354.448725824761
PQBR57_0329,500.949515701604,470.830955340703,542.506556317331,559.04177422721,464.511324433478,441.58348478415,369.680704821544,513.246371947459,515.927033033738,476.259713020783,548.825450358593,599.843713616127
PQBR57_0330,655.785918408705,528.043085374706,610.248418196786,600.439348167862,694.040098308401,641.347442186503,697.155895874513,726.750083199496,809.350259149193,580.177327918069,726.222722851425,822.101113977319
PQBR57_0331,7379.06101277298,7327.97626104753,6985.07283991525,7107.86797249795,7164.66536591536,7847.47310421866,7278.96628291027,6792.53716750781,7127.58850307694,8270.17509790775,7287.9072648632,6850.18844196188
PQBR57_0332,23581.8572251713,30394.6941067142,28004.7532384469,33956.2844899541,29602.2212165242,33657.9137659477,30828.5630805611,33256.0838072089,32062.9906699209,28318.8421605662,31924.9569171792,35868.8010916835
PQBR57_0333,2166.32018611244,2848.11273911841,3320.75972284158,3633.7277958336,2378.93421728252,3098.55812429865,2785.71353137601,3676.79781972584,1691.70513704668,3787.41968878004,1884.4682258867,3181.96947403024
PQBR57_0334,2224.97090405763,2572.86869037563,2574.89961140861,2738.75291222189,2433.84375631587,2498.68963475862,2288.16445975721,2949.91203645535,1772.83518712043,3265.72506397102,1769.79962507316,3025.77798478649
PQBR57_0335,527.570021366906,501.874754593936,485.530981909574,634.06469630965,547.634403542626,515.180732248175,639.532020999295,616.932507694421,614.634966375498,492.542096371921,582.486744647254,752.279244799103
PQBR57_0336,698.169026657273,642.36316376347,607.992037490849,833.651293576405,800.052445847778,799.797986726698,839.55781809807,885.479599279051,801.850813749477,657.281504395198,649.086174984102,664.893742431108
PQBR57_0337,295.245608287902,388.445488091738,430.079837586307,295.25149980831,282.969516665684,427.564961457669,336.684212180867,458.146495963978,305.595378085831,305.607810590588,302.163591541018,473.753184325913
PQBR57_0338,169.403217870108,136.247785611412,232.856695405612,188.767352336461,120.609957923078,224.296373223695,227.735792843651,233.293805430663,199.45108180397,113.976683457965,163.915867840433,227.663455662886
PQBR57_0339,348.238409775474,349.33118547139,290.594484855613,374.74228821824,339.053565013838,342.600129373132,363.521359528618,460.849425143706,485.450991230096,404.293666093798,370.837135073068,476.849610367258
PQBR57_0340,115.530890199614,54.8890363607891,78.8395471956097,115.533195577165,71.3242788775431,97.5963498979461,31.0271367557982,48.1238912651658,121.449250122426,129.551137098184,64.0455438592376,78.7569232255353
PQBR57_0341,1700.51683226595,1827.41068016638,1760.71358923455,2140.98117954921,1741.80265574279,1738.01613476508,1846.74889335672,2270.4829109375,1966.13587131897,2008.40050109118,1661.71004755424,1958.52368580363
PQBR57_0342,4237.17345948313,4549.36157224558,4231.05569949772,5318.51688168213,3992.99132428611,3865.41836777271,4119.73290415907,5373.27710502024,4023.07023498636,4469.51422988735,4227.32061482693,4592.16719369648
PQBR57_0343,1465.05658599078,1255.62379393978,1284.01922000201,1662.58513473139,1550.97886431894,1317.36231368038,1254.43552474956,1700.01826541123,1500.85013853995,1354.94733185324,1433.23541393105,1718.39092216148
PQBR57_0344,835.600778173307,857.511737862894,1111.93512318336,802.192754196164,754.104382506305,810.759974084825,689.387853653359,817.457581544676,836.243012792655,660.588581146872,707.467071103757,690.38616095441
PQBR57_0345,415.911204718609,507.723586337299,362.661917099805,473.686101866376,368.292640022223,278.846713994132,431.897743640712,431.74005306463,395.114893731626,570.025003232009,349.339330141296,406.385723843762
PQBR57_0346,2190.53193245862,2127.83546601865,2407.99713773257,2338.20139364323,2078.23470653158,2427.46558763064,2050.32657684337,2087.88200444446,1766.10715984483,2435.00416825404,1923.74532913651,2341.19774139048
PQBR57_0347,21054.702441031,20869.8407938038,23403.0268378468,29682.0023401042,25240.6896909596,22781.1956026664,22276.9670717172,28033.5989206277,22338.9027648797,33955.8928298386,21348.0294262318,26272.9814341918
PQBR57_0348,13193.2608960651,12792.8047411546,14541.0159141922,18318.2466238213,14981.4332058939,13792.0240424488,13130.6842750538,17122.2840881,13901.0426136954,19112.4941830421,13539.2834225302,15764.4357923844
PQBR57_0349,4803.99633824382,4124.35288892319,4748.41238914575,4676.48350120112,3538.73926018011,4032.87967883377,3202.8419270765,4486.35850240052,3655.00489012508,4191.7478088209,3586.15572241093,4623.69882489168
PQBR57_0350,3995.04213714567,3849.80837579462,3985.50335979473,4235.01370037545,3778.02543872562,3975.01800105176,3461.0771051093,4190.21596087408,3441.23076631613,4438.47593662424,3481.74865707492,4739.85416279014
PQBR57_0351,2752.96580700881,2667.06322172897,2760.80468422824,2721.10166039551,2461.35938966761,2929.39777647349,2962.50456029416,2538.488812605,2647.37482519119,4214.49690145534,2731.35099085849,3051.65339453178
PQBR57_0352,275.18037277319,263.520664858351,299.284106344499,279.48564302243,249.036934898112,236.613619447448,110.854236176056,214.922232834721,235.037707356669,253.12782855349,228.822913982519,221.589867483108
PQBR57_0353,5247.25607146745,6223.98749625189,6020.01594617093,6968.49511395917,5702.37763275847,6221.98205761029,5936.27061600414,6008.61156653642,5759.64914530045,6916.09666378303,6519.23481689273,6862.75138298264
PQBR57_0354,2634.38220590906,3068.2688392504,2911.57698908735,3718.79917413199,2573.69014558872,2796.80379427722,2981.03612071482,3242.30287733069,2969.95585471206,3048.79235268948,3125.56659778652,3400.59403655165
PQBR57_0355,2204.04279675387,2223.96333952523,2308.80697223422,1838.45555985291,1872.82778786276,1901.66974136696,2217.21362379574,1937.90593363812,2087.42075481739,2511.93629199095,1806.2739008081,2114.71496642333
PQBR57_0356,2887.74471667893,2654.1188339221,2873.14349848475,2966.67089190953,2955.41283418695,2804.5528179632,2899.68191554858,2777.35229823881,3374.67475951547,3398.05533916093,3244.08802400213,3134.26182256338
PQBR57_0357,6127.55639495875,4879.05044929981,5112.93850337429,5503.29434888604,5877.29065230569,4510.45988029524,5596.68510084261,5930.8469647262,7870.17687077501,4762.59713020783,6410.28126018837,6616.09798978579
PQBR57_0358,3953.41070609898,2817.41407368977,3294.91619804091,3780.65944876495,3608.28103518852,3065.95362606231,3418.4337110559,3679.21401442602,4791.81472231003,3597.41389234835,3462.15157270114,4298.7833777177
PQBR57_0359,3173.89028909494,2538.04617089107,2597.18820839704,3284.67293536745,2547.681628088,2605.47398388267,2931.80586394997,2902.18574019659,3161.89749103455,3173.66548615265,2510.87643539056,3645.46108380197
PQBR57_0360,3441.13846901072,3511.63651016267,3584.93389317048,4108.06828181563,3373.48187995101,3656.4176014311,3596.00948662144,3711.30817267615,3390.52803100401,4289.70618615625,3195.45102214303,4488.96357345729
PQBR57_0361,2621.78100159657,3224.29177390547,3082.62629534834,3808.7443475272,2887.20680896295,3073.33694295772,3133.0954478911,3559.62798910179,2994.45271101854,3551.77397468381,2746.83186361233,3570.64988243003
PQBR57_0362,4055.74230332328,5099.62481241489,4891.1640135171,6596.54008782251,4772.24265944289,4438.79940250132,5047.95184944861,6100.15551007091,4704.56042579503,5332.05206372525,4144.26763230779,5443.76143537345
PQBR57_0363,743.386263724895,986.287372107929,1457.12377406171,1463.07662851439,1097.18971857727,721.515872459816,876.738235756699,841.431506967976,831.349033576131,944.450923577385,746.088997944625,931.581891867761
PQBR57_0364,1083.61420063113,1181.86605951316,1398.56324413488,1498.24431285706,1142.29212593048,914.261247372249,1141.79863261338,1127.03520424955,962.808310545021,1149.07723995331,974.433748543062,1129.24022471677
PQBR57_0365,5666.44455906396,5992.58091524859,5532.91899165086,6864.59737054321,5039.91652655907,6462.80884049476,5650.43938703542,5830.21824067434,5271.52027198059,6360.46255791661,5658.69998704089,6618.61066337672
PQBR57_0366,4818.63115413273,4835.41341072687,4727.14983137953,5974.66478385684,3890.57833163701,4614.47467837333,3996.29521414682,4773.47492872804,3864.9887145879,5579.86524926188,3887.70000025588,6496.00971907928
PQBR57_0367,332.151309323889,420.042386709494,303.329360809579,310.991009908386,296.07203999301,252.294765860132,310.636392696286,338.333197728734,214.977079505922,361.504827417359,183.146281169665,298.349756219087
PQBR57_0368,947.738402604164,1003.64602985703,915.721340677006,1023.04644683579,1020.06686845592,859.405572529914,1021.90977618897,1059.41309199458,923.662030264425,960.945559425779,926.680796421478,829.625429257789
PQBR57_0369,3249.82576029129,2361.41321897496,2602.55584393565,2517.07213865358,2836.73776788826,2542.3197168688,2891.46128546697,2395.70919332179,3745.87931744507,2132.93364927478,2755.34066387224,2134.59591769699
PQBR57_0370,4065.92501515933,3984.46633657581,4103.15445455922,4199.020476796,3923.25580407271,4071.35236336824,3838.46980588456,4017.25386216069,3519.78993972558,4103.41067522081,3577.72755153353,4103.800169466
PQBR57_0371,6388.37684932947,6359.58097535193,6516.58132288711,6676.37453941542,6248.65523220803,6726.13129993095,6429.75354990407,6024.42370223783,7216.10961144082,5372.72856384375,8416.45781142917,6756.55644351868
PQBR57_0372,5995.12610162378,6534.33648602468,5851.28139394823,6926.10809966994,6125.48276541917,6354.09039944035,6290.4646889348,6234.08090894543,7204.03965510149,5069.58789964074,8620.05579201739,6604.93478169411
PQBR57_0373,2472.68196941118,1946.27374762631,1954.97439686613,2246.67938135386,2094.07002113575,2137.82480728834,2384.69401915606,2678.18048442659,2316.1384075431,2033.00820873348,2270.94824267547,2400.11723529819
PQBR57_0374,5172.36881689277,4439.40972622769,4627.36078186307,4892.54018314431,5138.0395614049,4059.85031799192,4491.79273396017,5450.71168424133,5203.68026027698,4420.3214632062,5209.98964505695,5488.91175491476
PQBR57_0375,3906.73206680956,2653.11303097033,3290.67118975604,3044.7810917732,3475.32180277509,2671.32662303575,2721.9663831051,3965.74010582725,3807.57857377868,4017.24195662494,3555.87929469121,4025.53355704663
PQBR57_0376,5838.63253940769,5264.49335816847,6161.55195888954,7263.78944936567,6975.75266291014,5414.36854254048,6008.03566208467,7682.33150880829,6577.31684926061,8204.24437436237,6945.27780260051,7462.51314437984
PQBR57_0377,6936.00067470194,5554.77047971186,5858.38481468915,7528.91324511191,8186.23163889049,5515.58800280393,6473.11994027737,8086.08293407573,7173.85150056489,9534.96369042634,8364.43760220364,7981.34776417302
PQBR57_0378,2726.40866403359,2110.65497631097,2724.68653862744,2927.14182231833,2948.47544518965,2408.39325946077,2512.55167853725,2666.65080214431,2971.79567869014,2056.28692868081,2683.84792316191,2807.68431299034
PQBR57_0379,2445.77652284946,1814.25971313169,2222.76658867622,2528.68623222924,2228.32943533664,1849.56326875721,2066.28720289066,2631.95549094464,2143.35726065522,1807.02940907273,1917.98561258221,2346.65144661169
PQBR57_0380,2360.02246098553,2452.22186623045,2803.47205652809,2759.24181235332,2884.53812063365,2459.9049920706,2786.89008354975,2719.27123180855,2795.78304470424,2695.43073074347,2466.82597161178,2595.55875793419
PQBR57_0381,2317.92823320264,2119.4145455141,2175.97150259883,2220.39136381267,2501.38312276731,2243.62901808973,2372.6188535322,2318.75589980701,2497.27104409928,3118.55936379145,2313.29741283622,2559.30633494668
PQBR57_0382,1273.86869193881,801.441603942083,1039.08751528596,1099.7289009714,985.280436710821,1037.68574915569,975.019057063107,1108.62614355965,1201.02846450657,1389.39955460917,1071.30727909997,1107.19845325607
PQBR57_0383,1453.00647674271,1223.43961663725,1466.9470804037,1632.176830401,1501.37971308316,1275.4887333372,1424.04099123691,1559.89383661117,1686.46157211201,1740.93438167897,1456.49641315839,1575.31544636065
PQBR57_0384,3530.8139182923,3004.79878844936,2955.94302293676,2893.86915223077,3137.91298155149,2697.17348974324,3081.29220034021,3006.4718292547,3372.40721390182,3102.12859791268,3147.88234749239,2957.80795500175
PQBR57_0385,3256.08935049328,3229.6428312116,3266.01783297267,3007.03587162725,3663.91641680239,3367.07407147914,3169.13995472519,3243.28465239182,3095.94380103751,3140.5109456216,3478.70517048656,3480.78751705767
PQBR57_0386,5242.99056008032,4983.61464409632,5432.61702429747,5282.3826800382,5979.73550976563,5441.10894500162,5064.42941884965,5126.19238061893,5337.3680664018,4163.13623832249,6138.41791774622,5396.24654119995
PQBR57_0387,1411.41802986412,1275.27759073207,1367.35336630109,1163.00285900103,1285.20762678086,1311.37302203175,1195.17539795912,1138.9879862968,1118.84710261836,1335.40364185659,1099.61417875099,1321.00331956587
PQBR57_0388,2137.32146869285,2353.36743396883,2069.53811388475,2050.71422149468,2092.1788470746,2267.95327381894,2204.9951854454,2525.35848448632,2167.19439662907,1263.12358670729,2177.54849121408,1926.91938825143
PQBR57_0389,2476.32055965416,2573.79330005855,2451.79887616769,2376.56664986548,2302.10297304111,2506.67486206697,2440.39355632507,2881.81740811643,2161.22646790631,1510.82171151122,2301.04732482741,2245.12693814766
PQBR57_0390,698.369419604075,983.252641732212,662.555425470797,851.687018677818,963.625921618275,999.021977252053,988.094970530806,748.035650489858,780.700692453647,701.942939950256,710.771175556714,870.869824128516
PQBR57_0391,693.943417905029,826.306900726643,678.206341033099,575.391702382337,674.03230475399,714.572150152679,701.262152313727,526.656173361978,653.977116932203,580.684919631033,698.036829492306,680.348192682951
PQBR57_0392,12897.1923035032,23655.5012252696,20609.8113864035,22835.1830705403,14942.3573513654,17128.669492542,16500.3826786201,18411.4965459851,12027.2278527744,16297.37505776,14083.7713032899,16779.8348083986
PQBR57_0393,8343.06944710328,14290.7737598159,12117.9774987919,14795.9098371681,9890.85776997437,10502.926391936,10202.5232656098,11187.5110661601,7633.10713529307,10773.2914680976,8979.39810815516,10494.4870470981
PQBR57_0394,793.137065900681,856.456088943176,750.050783092777,1040.76153682429,854.122975979835,1008.66461362059,929.008887444519,940.103340793018,856.622044196845,782.164990230286,878.958926716115,826.661305056392
PQBR57_0395,694.69554891271,940.647407437836,764.434433102529,859.702896500668,830.463796128542,892.856243043955,940.304756269839,1029.33902997425,715.67741117895,744.919038314558,808.731965595079,788.495784293301
PQBR57_0396,180.471846352926,239.458939458697,213.902471211681,226.781647976088,207.906013983772,192.576175669942,218.870247270392,254.350708333699,191.713990541781,243.646441486263,206.793898378547,202.023121024644
PQBR57_0397,411.554484280105,516.455933031061,540.32962396183,568.135461752355,313.329063498775,492.347531375497,317.166286837049,491.933110710584,406.302945864116,195.635302991702,492.368496960089,380.578909809052
PQBR57_0398,1695.9457034212,1671.03076006131,1778.16792686532,1641.04903381828,1507.51076257595,1466.64725151177,1650.73988358445,1627.79195437788,1307.88603310135,1218.43346577032,1552.98031931547,1238.4984066304
PQBR57_0399,5467.13419484839,5710.03705268186,5523.29931215219,5334.88916895016,5125.36118955971,5141.83725201248,4977.32334963934,5138.03535952766,4452.20852556082,6545.86902059172,4343.7200310634,4274.50937676615
PQBR57_0400,5409.66146798478,4975.13045164808,5059.71868211824,4833.55277911992,4271.92689675936,5213.53404616125,4290.95292578898,4284.57870618896,3524.20476340918,6055.47089210544,3202.40240419132,3704.62404669276
PQBR57_0401,2366.88562644134,3008.83400984392,2674.63163861106,3048.4717355208,2157.45136895647,2102.19439383354,2369.23216267275,2707.38901287503,2391.92049055931,1787.80569195494,2437.22405995244,2135.45021941415
PQBR57_0402,134.597262601838,80.4501072150781,93.332111018332,86.8386764142089,87.7250488868178,119.46668040729,78.3587296891533,72.8598409770928,76.6797226263161,58.4250226129065,86.6498534566156,65.7079820244417
PQBR57_0403,581.544379961018,535.58393055073,494.53897786337,474.191802722438,560.376978949733,544.17358730976,536.299357742646,479.155627315504,391.25468860989,933.02990657581,373.33435483787,501.339525421539
PQBR57_0404,1674.59618450794,1479.43105816189,1501.64700049138,1473.9508466993,1882.79886173333,1382.90542221465,1534.29191257422,1299.55990295977,1280.27751170724,2269.67519486467,1238.69904145935,1364.21757949732
PQBR57_0405,2008.02057624887,1864.63920034838,2198.03253909896,1507.35966000059,2487.01815152717,2106.7407077165,2322.56072004887,1432.00706708333,2013.6309695867,3141.03843752222,1983.6668906777,1759.80825897011
PQBR57_0406,2465.69980975572,2631.5213344458,3112.03131565373,1837.34210353685,2732.75382018773,2409.38633686281,2754.20345839848,1816.25883056755,2013.2127948222,3452.80040732288,2200.52305977292,2119.83837406245
PQBR57_0407,512.795003868461,863.780098519786,779.404997275896,714.819420588541,544.203110287347,472.571799505844,811.277975804241,815.573315125442,712.218175571748,640.368997849356,808.179175461384,673.717118680193
PQBR57_0408,461.321262949846,677.250662180778,812.211585171437,636.636046461669,422.542318804839,507.733391730982,737.411616896139,830.13712432411,465.555458802633,496.612692209705,703.045401909358,596.255539586657
PQBR57_0409,372.266201754311,375.075081798725,420.477585043252,308.088521539106,276.651748373501,381.090509125313,347.50393166494,453.73954621442,318.466922543251,194.326705647276,473.54886974709,425.287385417891
PQBR57_0410,295.245608287902,252.48956725963,338.484455959818,224.391139854316,206.797181909192,230.885079187141,304.479635363567,316.242714028232,297.955493633685,178.780569195494,328.534232257325,246.351655849475
PQBR57_0411,302.446720685168,277.122695772764,442.270630609518,324.056524179853,320.08944666995,328.495031363819,306.336218506028,447.367741796036,327.024322280874,145.350056256499,457.265302054867,282.756563385337
PQBR57_0412,214.053066008729,294.571161802901,294.662807643591,439.186605964861,293.294080111594,235.160728801718,323.50961257379,366.314477082703,226.570323283948,260.721663410095,245.507918127077,238.502215834663
PQBR57_0413,3070.15534564244,3582.6222381434,3173.29177462329,4096.6145598403,2744.84565125051,3679.08093524555,3301.95820782787,3461.57565355227,2536.64812147597,4081.95500049396,2692.74532314318,3818.64649369217
