AR01,AR02,AR03,AR04,AR05,AR06,AR07,AR08,AR09,AR10,BR01,BR02,BR03,BR04,BR05,BR06,BR07,BR08,BR09,BR10,CR01,CR02,CR03,CR04,CR05,CR06,CR07,CR08,CR09,CR10
PFLU_3651,4.90705717550486,3.18310426832493,1.8874608170855,3.40452822508538,2.40511517755532,2.20192566359546,4.16200762168695,4.20142843665721,3.8132639115233,3.20944491791609,3.95445468994035,2.47098261807508,3.16555754629461,2.34407040737634,5.79669518273737,3.80454947175558,3.78177419719687,2.67700078700448,3.73025198719838,4.42404007210197,3.58959936086533,3.13567839011949,4.4887368193983,1.91796429226857,2.16318428376687,1.91029784453709,1.76786524842089,3.88535761077186,3.43639573710622,3.41419336621768
PFLU_3652,9.24091049520942,9.37070367860533,14.2974883665967,8.32154604456094,8.99988272135787,10.498383521046,8.00184993295493,10.5644300817364,12.7266671034375,12.8149672227878,10.1428692542611,12.0842941518424,13.4721021264279,11.0537234541604,9.08887344469544,14.4019564345363,11.8591942447129,12.8609318869625,13.8176656777123,16.9936937909855,11.0043090352093,8.68851926025324,12.8061168550741,8.91436004524934,7.53231539689178,11.4271931884343,11.307623121741,9.65227519942958,11.7214028841124,14.2025059198288
PFLU_3653,13.5847268110299,13.4663659271491,11.2865571936651,13.5721678500705,15.0467190180494,13.301337532344,10.8143393044609,10.5356702902253,8.71377118729367,10.1918660520446,12.0551694056592,12.2252782060601,9.65778834974209,12.0145471082528,12.1044799992204,9.5063676932419,10.6943484766745,11.197584473018,11.5097061435932,10.9356752441242,9.25938252218449,9.8217402745848,9.6871780325732,13.3121863706799,10.8354274972121,10.6551764269834,11.1587050081951,9.17270440137469,9.93965079921704,8.19419572316251
PFLU_3654,3.52973544556202,2.47138420140293,3.45592515723383,3.49439256659282,2.44241375517516,3.77115515437209,2.74432377554983,3.509609648627,2.51437089166067,2.94431685947955,3.86704784830887,4.14731968965557,2.49390434613113,3.49059001213254,2.70256274775982,2.87351568909357,3.81467207618502,3.05442433056412,3.25726413346203,2.16666720745884,3.6452669445365,2.84032282458551,3.7008811782902,3.27661314532871,2.97057940951581,3.17931789660993,3.57948069743402,3.08275832580292,2.6308705960198,2.49487376717552
PFLU_3655,25.2246424980358,24.5112695385045,15.2832287398358,20.4019560626791,15.7210921809658,20.1293134141566,15.5961569758023,15.7048106316824,15.3335405196356,10.9808538611737,23.3339520228978,22.9705177190525,16.3268078540374,21.0172507815816,15.8736004013621,16.4499987405825,19.8473666742655,12.9317751415188,9.96612527800731,10.256150100881,18.5029943268519,24.0025995044529,16.2076060969618,14.3051445343945,17.6008569228923,17.6854527063436,14.013713256779,11.6068544423133,9.64478771915023,8.01375948780251
PFLU_3656,16.0333236288407,14.4748922546673,10.4557341579694,11.0273863781822,9.77901292780859,9.58393568542149,10.251784219008,7.14920483979574,9.79737623302263,6.40896557774643,13.1166775491378,13.2966201872783,9.45963717498014,13.6889883000639,9.66532293041196,10.8995422689756,11.5043954360922,6.29660188084808,5.67121171908595,8.13278459696295,11.6504221311655,12.5692446835106,10.45674731234,9.26688835717587,12.6091096446607,10.2198997260985,7.50326716068293,8.03105854107429,5.97653248319011,3.69660714425252
PFLU_3657,6.27664853631468,3.29865577923999,3.08472499620701,3.84298410616985,3.07887732964283,5.05977409052973,3.11761744307604,2.82121087848442,3.4276625608289,3.16877150796005,3.15473203216643,3.89669157259972,2.35338214764567,3.03506496456611,3.04709188728846,3.14984280817432,3.70165929615837,3.75574890064816,2.15985609673069,3.56253203020138,3.72942108924512,3.73614960483594,2.53341184347128,3.28924425571507,1.95374430521219,2.23279602984538,3.6242558867104,2.27260949854687,4.33530344113252,1.3844871241613
PFLU_3658,3.85914787676534,3.5235088813621,1.07387504885797,2.56326656732566,1.8024875523715,2.17959984345912,1.93808176239395,2.36287278603419,1.78989114321607,1.77781844269422,2.94629215952477,2.25525152615451,1.71834971527826,1.48909111405252,2.15943270402116,1.65824351711211,2.27354031770405,1.98076154082272,1.44354995634119,2.56679678002274,2.29688430356467,2.38817439222377,1.44335646092086,2.03631325415908,1.62634627343682,2.10980302820136,1.75621265262151,1.6737270478144,1.13192607129926,1.45358111435014
PFLU_3659,2.85391440792248,2.95793008804431,2.77292095605192,2.09438387034015,2.35103893100114,2.34988743145267,2.2208400495779,2.81009207575786,2.03475101059245,1.78701312280551,2.60067135196406,2.762596655372,1.48230303558686,2.18183249509215,2.25845871241365,2.52312552937201,2.66408918804924,2.11099947450398,1.83342641455173,2.46828899115614,2.16757202707132,2.92144731192491,2.20909033409796,2.11994644226723,2.30854276526277,2.39842733456416,2.51554621572029,1.89551550490835,1.21324528533975,2.18121189182253
PFLU_3660,0.298426016437967,1.49335186351653,0.845251289151132,1.22594623437268,1.21962295167631,1.29129048087449,0.9966415786692,0.890173365266396,0.156536709208447,0.171847287518262,0.954898076879622,1.18341158459692,0.835379902781193,0.303869868496667,0.396596200894159,0.858984370033531,0.428259415327272,0.606303143494373,0.868492956424781,1.54561214539865,1.32908565638815,1.38256348675178,1.29308958822178,1.18100330448055,0.968727026264189,0.922574605624459,1.12889622651001,1.21797096380121,1.03943405769115,1.46828660422295
PFLU_3661,1.31930308872519,3.52102228370412,2.15900960019414,1.84994162045521,2.67022298922055,1.67453127955605,1.51063694066963,0.918246493184774,1.84540982874178,0.94542284478701,3.00194257808028,1.89338098544782,2.84506040284604,1.91057018235213,1.2467917263584,1.65707326762932,1.38840523753463,1.69757927160724,1.93995577808838,2.09543885125033,1.90747913509555,2.52915955777986,2.2866331938509,2.55252013896523,2.75990922276262,2.3927691835783,2.75677050333523,2.05123550260099,2.3340721085769,2.20304220266646
PFLU_3662,3.51434842538404,5.86204338877244,3.41555945458869,3.15917422617158,3.21851468187203,3.84637496068571,2.16981574347157,1.8499290151493,2.00607488930339,1.94436019022234,2.60181842582672,3.10343650246335,3.79361050190813,3.29779347850066,3.29677273196115,3.13747145790733,4.07914207254109,2.4674985411956,3.35643142558148,3.31910834565797,3.24242073233705,3.69882957548686,3.04555709484688,4.02236143437524,3.97043172691884,2.10899062811349,3.29562061659055,2.65167802438662,3.32589547223498,3.51366992816498
PFLU_3663,60.7508982989258,119.177338455269,79.6508464810083,133.588909267122,146.116331669251,90.4759666088934,100.914081290394,72.2445962758306,38.536042297452,102.586197946077,154.478385098233,141.092023727781,89.8946939593994,123.581209992432,101.925223629799,60.206995390532,49.528201382599,85.0858707492005,80.3776999283987,91.7792626738485,177.118759960072,128.714402345922,84.8300798546861,79.3406307692521,79.0566229486514,113.808803349833,106.888647973238,96.1806333875723,80.4751209267179,94.9693395847207
PFLU_3664,0.815909427920824,1.360962513914,1.0014129634943,1.31390135569831,0.952714585352013,0.564870899718713,1.24565050805099,0.790975854615699,0.556371431346192,0.845708034105827,1.60124894537176,1.15553486793848,1.01509520101545,0.775406941029083,1.59032263819544,0.811299937886602,1.34651138510612,0.538739043195399,1.04977748842655,1.14095773158737,1.26392234483535,1.199168418223,0.848486870228929,1.23775009446534,1.05941636489318,1.05939045671387,1.36685657091266,1.01485240185422,0.784893822894848,1.24080158101548
PFLU_3666,0.903979055996645,0.872974714259975,0.808546828704122,1.37598015069839,0.666663804142103,0.741130243737642,0.817168369890769,0.638638645738577,0.748696047144618,0.584479773593955,0.56835786279783,1.18592858903066,1.12466503040545,0.645943392916818,0.92735935477898,0.348593025420781,0.409662542453259,1.01495597563248,0.874504465722223,0.985663328455219,0.368513338754724,1.12490769192459,1.07201298120322,0.564859520939519,0.823698414391718,0.941346595118555,1.33698769683444,0.961654493692508,0.789124875418368,0.766105778382061
PFLU_3667,0.823417796889421,1.47159290231499,0.888464545242703,1.54634690666885,0.915697045225861,1.01798053246854,1.2346650932944,0.877203047827698,0.617023531695871,0.993481148904142,0.953531147117218,0.999573106621631,1.02443656789596,0.718661560156227,0.416872080285476,1.35434958956207,0.590827214857179,0.477975177540042,0.90088266790914,1.46216805411333,1.27555353205776,0.902015187887134,0.764549135367325,2.0948317816438,0.890971329370796,0.945497471592429,1.27136866876895,0.640119708991639,0.741390082340913,1.57842857202439
PFLU_3668,2.46081773982537,2.22339063101994,1.25846014128963,1.85334224843399,1.27707908767329,1.33099593683721,1.36971596640633,0.84108292232891,0.968100022457586,0.551075348030931,1.39983632517968,1.56831416835715,1.33943711684792,0.904838886494976,1.27179423423991,1.39517101617989,1.61856867263395,0.624946154591125,0.879492726489265,1.16830094519839,1.8266043512928,1.44145564338826,1.82156216458461,2.02886262868651,1.38682512115584,0.950942541358901,1.717707455425,0.836947961756448,0.816301154550423,0.733786402110447
PFLU_3669,1.53636791315219,2.05016788954994,2.78499463220309,1.73691433795545,1.29166112052533,1.27639097532594,1.40734552592299,1.00822119535581,1.54730516409888,1.32116782156134,1.78288448627652,2.01922310897455,1.98789476865525,1.08464661393949,1.52452257565938,1.28647426048145,1.76382483556264,1.12370125873597,1.65670012672932,0.954861349440994,1.85638594397692,2.15987344001286,1.81073987530159,2.26989844525696,1.06394378525597,1.5198825233685,1.99262589432056,1.05103904599085,1.3046864606917,1.20945402976057
PFLU_3670,2.1856226644304,1.15999136548629,4.50216748832831,2.48136599479453,3.48012322628585,2.06338851969789,1.70631530086,2.51889082438399,2.91823357374089,2.59343972078509,3.39079524363472,2.25119746292678,3.08999186837603,2.83244504365546,2.81658649063347,3.84742457590619,3.99191030141845,2.32115147745806,2.6781888059044,3.60175679996396,3.53963744758294,3.36464128158763,3.52986657800334,3.14526268654406,2.25743512985658,3.19411581076821,3.97286240484223,2.16247694436554,1.77957881231653,3.37712835064562
PFLU_3671,8.48268139525538,6.94910309787765,5.78141555847395,6.82922656778976,6.13445106920812,5.38623626237019,7.37566948402573,5.76428034203426,7.58260541150025,6.70564310928588,7.49503333467033,5.91440254919717,7.18139994959225,6.20122566713049,7.29307882865925,6.5145440038621,8.1394513615964,7.03637018559275,8.08794535928732,7.64289021479262,7.0367718504675,6.86389480451113,7.13365706339942,7.41579387350963,8.14668997872699,5.83443908970568,7.70342911186545,6.39928199729413,6.06064430496708,9.07004173865184
PFLU_3672,2.21738650649231,1.23289007779738,2.29872572816763,1.65750154825933,1.42151065116015,1.20403321028479,1.74242779399989,1.68598027967972,2.18938417777256,1.93617208446501,1.55815114767024,1.77339228712191,1.514586490404,1.23959613021656,1.61786069253649,1.59277765583418,1.74702650379538,2.03166546553018,1.3319172323736,1.26102324243636,1.68379677458224,1.08354318771703,1.92160150032005,1.89268500100143,1.97589560118966,1.88175931464671,2.02064013591872,1.35198590949967,1.90377718243789,1.55576028565367
PFLU_3673,3.73214044888358,3.03484706569874,3.25932461822308,3.21967485494372,2.86896127770643,2.09936812486699,2.93796219280274,3.75724633916272,3.3769652851501,2.97297201139662,3.46318995960283,3.75281737645811,3.36636194400013,2.40680708494602,2.31460361851936,3.22275887735208,2.81182002983125,2.79603849294561,2.42953369613258,2.46451805227982,2.85458860485016,3.27922390892464,2.38529409077942,1.4769725024404,4.18976403025982,2.94213755618486,2.82361391934865,2.32107361981257,2.19749197667599,2.17011525976946
PFLU_3674,2.85568299772289,3.23228597054576,3.46642948901874,2.8825386885218,2.06421493492936,1.23565509313469,2.14096181071264,2.1295503778115,2.88885166275907,2.3491889836273,3.65502476660945,4.15992552457853,2.53773800253861,2.21544840294024,1.44574785290495,2.34849982019806,2.04903906429192,1.45045127014146,2.06206292369501,3.06368279778089,2.21186410346187,2.60688786570218,2.12121717557232,3.76706550489452,4.74530246775069,3.27906569935247,2.09437700381778,2.14070428516125,2.30055086020904,2.18964984885085
PFLU_3675,1.6346388193022,2.35816546189707,1.50158696759337,2.00365940775398,1.34126408214304,1.07052146317659,1.85484249038698,1.84495608768922,1.85391402150096,1.2211452412588,1.96025466964966,1.85205081598619,1.04433181394792,2.33923785863448,1.40910447414468,1.94216114163006,1.58500388449177,1.48100718893312,1.21805979154167,1.00678468549355,1.64251659559248,2.06088301088114,1.11029915910333,1.45697892305828,1.48192170089224,1.74821510522017,1.76673374224551,1.30510252715412,1.31896586319927,0.869469256417736
PFLU_3676,3.22430575495617,4.23088458641651,2.67884012828503,2.93875255177695,1.80716712826862,1.63698573517138,3.36374513595047,1.73119758452453,1.84913374992085,2.07950630209878,3.30146375459277,3.45831377068225,2.29989618974464,3.26853150030196,2.89473729292403,2.38488098333199,2.22099557769502,2.1835749422373,1.73842076078323,1.5586077632131,2.76376741435129,2.99441402152293,2.90597240868764,1.98488877500048,3.11668734402897,2.76441413218952,2.55556504832143,2.47313386606571,1.79686918941677,2.76897424832261
PFLU_3677,7.40044165324678,6.25840724178403,2.88271374210495,4.50704822088806,2.92071520430678,3.67242315707814,4.54301011876896,3.62766669333765,3.71896153476397,3.81449957503423,5.2768964980816,5.59958785937044,5.05424256969836,4.9884961677541,5.04353333300849,4.30630331403265,5.12437531173988,3.15424914732903,3.64632563777745,4.07407509094824,5.01048837780546,6.01870952853345,4.77631694661595,2.59416965172223,3.35982247975569,3.13575762716027,4.53060203340253,3.56045762948097,3.27888307884362,4.21283508930954
PFLU_3678,16.3043125477376,15.664956282602,10.8368498613617,13.2028571602726,9.03674628237521,10.1590302117779,7.96538420114237,10.3104178641952,9.9890653110873,8.91306804400271,14.5798428817715,10.6403537227315,12.1707842978893,12.7501316250846,9.24491824306565,8.87404693964758,9.17188914492573,7.68499545657068,8.31116353001129,7.70124908773634,12.1233367769921,14.2527603922778,10.2862197958309,7.22661545836908,7.05677000424877,14.0325480320798,12.1238408155123,8.31471334342298,7.78817938270047,9.10119767107396
PFLU_3679,12.7173637872353,12.075070467839,10.3442657767543,8.61615028965843,7.46293091859077,5.41814944628154,6.72079291971388,9.6295412127861,10.0574835666427,6.0088099173052,11.519188841705,7.98026529204861,13.631278413636,7.96883226567789,4.50689764349451,8.60099934150457,8.9847077338048,10.732493654866,8.15133346212646,8.7145713361227,9.54712771188131,12.2523729688002,8.13854753076728,11.0980165967811,7.19790540433375,11.6131431989626,5.49802083494162,6.69233025202337,6.36034649587205,7.70101341398566
PFLU_3680,10.0187797320368,10.3727413222635,5.87106976518489,7.15289927233443,4.57188560778533,4.48461694033438,6.59297003135095,5.9254670744253,6.52377312430878,5.96820985029638,9.28573859625103,7.24135183908115,9.24102432996493,7.27006379072956,3.67298103170446,7.41287330634178,6.44511129102889,8.07175198467396,6.03250512976131,5.72572715484617,6.42209191429854,10.2655016765624,5.38903822983239,7.51958635532999,5.79418034402913,6.83536356455455,2.6137507226403,4.16283769566892,4.12563015948457,4.01764581876238
PFLU_3681,13.6429470687915,13.0698202958809,16.1877812996804,16.3593094621385,14.4953081303398,14.3593984724168,10.5550914444224,15.8107414726252,17.3104765233562,11.1119650706319,13.4502903155861,12.8464366760622,12.7301722685038,13.7666685615397,12.413969544655,17.5603736555718,14.8161286187262,13.2971315617089,12.3122941236475,16.9965320200497,13.9228945798269,13.607202672081,16.6960867913838,13.2545855642683,11.9693675841296,17.6686343341588,18.5314208171812,11.6808657611256,12.7206929917441,14.8432994561524
PFLU_3682,2.70877409795875,1.68329574089364,2.70784796649109,3.45614958904644,1.86056449493953,2.75785307688153,2.9394419017893,1.66352688793031,1.50444352520417,2.77304080948212,3.03645244428259,3.97171098099188,2.90750259792236,3.96602085983415,2.91752717684558,2.77963967638652,2.66772398952134,2.75166734826203,1.7897868405109,1.37542355044132,3.08540600106968,2.64732712345268,1.61098903684971,5.46500282585806,3.21835627008177,3.34963583266476,2.6406432904237,2.97287095557019,2.71327800654929,3.32592243892858
PFLU_3683,7.23542322873184,5.79307817243394,9.1536993382977,8.65545798740342,5.74504870714157,6.63723307169488,5.93740489804492,8.09343944127819,7.51464809885001,6.27750575700356,8.45811481480619,5.98436246324064,8.19162674479822,7.07271452410355,5.76935228093201,8.93638422148777,9.033445535191,6.17399634988515,6.56087350358946,5.54612297758331,7.7898157347258,7.4901298903609,7.14810165202296,7.82656089264878,7.35927908820449,7.06831404452581,5.16127703344012,7.70593704662657,6.86437395403549,8.41431482797404
PFLU_3684,20.9515815017417,24.4635265125237,29.9709687240398,24.5377604176771,23.1301435092747,27.6917671203164,26.2921968783362,19.411748240505,19.1824852131993,22.2286173497131,25.7327114205474,24.3856119878991,33.0174839721017,28.0140516183047,20.8125456639214,24.7207530742582,20.5911948352968,19.9934484446178,22.3669478277574,31.7646326523973,26.2106942553563,23.9773259091422,28.3905954425938,37.2697138291717,23.0139495933265,30.7761112811359,29.4380784440417,28.972229837289,29.4429284808911,31.3511455179838
PFLU_3685,6.39129051871312,6.11432423530482,9.22870770279062,7.59870321857936,7.02393498220307,8.62189590195659,5.38102701088203,9.95281458089211,12.4239502882057,10.3195419339602,8.5010893497891,5.7504852839762,9.58866888410178,7.01830161960847,6.66177932220907,8.75559246692377,8.09284336316976,7.92466443252357,8.9833899919975,10.3199916825858,7.20714542955746,8.28836994948251,10.3443997720516,8.05909321950474,6.71223358639427,7.43848387907407,5.28241217474784,7.7450898683176,9.47816340561325,6.55821596886212
PFLU_3686,4.35769808094077,6.96591135199355,8.7769527802764,7.99604856426635,7.88696108441979,8.2965413396186,6.79150833343141,5.63270684347543,5.1049348406444,8.25300937884418,7.0647989536412,7.32363992816161,8.04193792774168,7.98694324809989,6.49901994104147,6.61364722092965,4.63805757896813,7.41472572999262,7.56468446295827,9.59201628302089,8.32560968813892,6.72952303210619,8.40251083846499,9.38912538719922,5.89400676491233,7.81357788149897,9.30193997030552,8.92080248126118,9.54051974380807,9.48571796894859
PFLU_3689,0.943944445840708,1.08248864568237,0,0.659219581289137,0.413331558568104,1.02111278026075,1.12587642073839,0.527941280477224,0.618922065639551,0.951240831524162,0.503402678478078,0.60158922970828,0.366995957290199,1.20145471082528,0.418154763609431,0.12350152900622,1.18529028949809,0.719168805591018,0.650631322497334,0.85555576909913,0.86821742610613,0.376996091347699,1.22704255079261,0.622600716413336,0.702202898268939,1.16726977794701,0.701404314800837,0.642089308096229,0.665390094952768,0.42220940675278
PFLU_3690,2.14915922936947,3.09282470194962,1.35271167849864,2.1327692335825,2.62432735598796,2.55278195065188,1.68881463110759,2.45115594507282,2.29885338666119,3.20315790207116,1.86978137720429,1.76657154755606,2.359259725437,3.08945497069358,2.68813776606063,3.13164591408628,2.78180374065879,2.18319101697273,2.7626012502863,3.62301677730754,2.18686344169589,3.39296482212929,3.35975936526547,4.28037992534169,3.37422171895464,3.07450521869971,2.1861952669117,2.94836927187044,2.40435076327471,3.16657055064585
PFLU_3691,0.672767423022434,1.26247180567023,2.06431619667685,2.15572966791533,1.37475043237198,1.0188734978479,1.28389416399992,1.25424646312206,1.41157664093231,1.54964045235766,1.79392401869929,1.33393323351495,1.04626040455539,1.25590660561415,2.08618878774442,1.84846038479704,0.724096511441505,0.76884822966145,2.52468416441765,1.0453218983354,0.977045233672064,2.41823150700005,1.96770803786643,2.88430704698064,1.72890865104095,3.11975886375639,0.999808782062596,1.69976649543018,1.67377539365054,1.20366716837415
PFLU_3692,1.21971193105212,0.813807101195396,1.75036558308947,1.28272033479401,1.44321310384961,2.36440872783024,2.1414570598014,0.727654436620431,0.716563714671744,1.61075858724708,1.24889977485019,1.16082739405118,1.88167138407061,1.92090087354169,1.21030799899676,0.868124615469927,0.560115367629052,1.28858702443683,1.82340485842658,1.81933887649215,1.2848269128797,1.80823824984838,1.05701025500317,1.67333843946969,1.00303097312299,1.68927401070575,1.31827667308739,2.1998152412966,1.90972235753919,1.2220437663646
PFLU_3693,3.10434110908923,3.85822071404827,3.90783373788497,3.40073593522174,2.55871917208826,2.94988136519773,3.13637002919981,3.81290924789106,4.15070750369381,3.78555024790228,3.2201790385185,3.51722803612513,4.61948879573219,3.96670761669299,2.58857710805838,5.22431071113611,4.10551228391914,3.46266461951231,2.5732640929458,4.28747902428362,3.63026584599931,3.22840303622355,4.32548729875965,3.45271627455412,3.09556977519713,4.13987049222277,5.13148611261218,3.35968498510668,3.47295110250791,5.22735455979633
PFLU_3694,0.743173316129433,0.371890919499757,0.70164593446977,0.586173362295402,1.21489573093338,1.28628547901064,1.27642966304643,0.554201925565561,0.623719911109625,0.741785255295235,0.126826256205717,0.84201765570711,0.277380665393755,0.706281516053622,1.44854968982918,0.466720894500248,0.639899242669237,0.603953131310286,0.81959372020013,0.615848560259618,0.460498838815981,0.47489817708528,0.38642328392209,0.882319329219481,0.804143558623697,0.459499367530012,0.883551946939039,0.808833430741373,1.03540524351405,0.531852934862998
PFLU_3695,1.41552071890962,2.14648450181068,1.94388887079947,2.87579011971771,3.20555422006583,1.55908159402229,3.1925019312884,0.383849924284335,1.07999823534418,1.38323610848032,2.19605195309228,2.04118642443898,1.76108798296975,1.04824907655897,2.73624761422279,1.34691264855776,0.923344544791181,1.30721399226555,1.97105872307637,1.86614513394106,1.39540419949943,1.97353658557856,1.78429006267381,2.71604339374945,1.94937351258308,2.06867232039686,4.45064360825424,2.10079555501283,2.13434446170203,1.38138983753007
PFLU_3696,1.82608300534661,2.4921521358685,2.97789469330806,3.49166470354317,5.16912964058235,3.44791328399734,4.27686822163611,0.866570283611605,1.48032225656213,2.67665169043595,3.75372776484194,3.85578474548477,3.20128508199027,3.15533560418761,2.50033016119276,2.34572709313761,0.59557721720297,1.43340824346695,3.30557640398176,3.35317544011487,4.50032956115618,3.1293939617282,3.02112749248179,2.51836599306801,2.51477621969593,4.82414660663976,4.30614219240183,2.64559060927095,3.19394023169332,3.2670965998727
PFLU_3697,0.423397794615065,1.21069851395504,0.571055681682021,0.87463722512847,0.894610015477758,0.889849859769819,0.692573823482608,0.496159326421155,0.317270774972956,0.673384770701158,1.03221369404022,0.925156938431503,0.827766906821743,0.69800602285065,0.375119119562877,0.633091434180147,0.477401170004021,0.245772725359706,0.481759084744345,1.12776053385081,0.796430562715651,0.888973433067525,0.733838539183275,0.837785861498624,0.916267045346623,0.673159325807373,0.751791977794129,1.01095066253321,0.621989720416509,0.703404867322751
PFLU_3701,5.21738001527602,5.11286767557149,8.37392943832493,5.74410019310562,5.48296965447485,7.33707737517291,8.46322071371377,5.73881749044828,5.74713346665297,7.11042506881115,6.95603190924214,7.61080856556488,9.24979606639584,6.37506581254231,7.74261902856748,7.16749945125381,5.98980515586987,6.42624620075307,8.23124849606888,8.64701651956361,5.35447374317153,8.96006866766003,8.87327751618377,8.00089568605148,6.9156346041638,10.3227939546334,9.58629273784693,8.77100858787912,8.56699732097051,9.56792575677006
PFLU_3702,13.1238635408527,7.29700532338843,6.32707518384002,9.60499118654432,13.5492046774415,11.5990480864571,10.4799419260479,9.85618531311646,10.6433563957675,9.5761761934529,7.14782929392416,9.80746195681379,5.55838537255059,12.7630261756763,15.0084067157147,9.74223226384013,9.34998407977866,10.7788043070984,9.06725285600046,8.00229433822782,10.1650647806115,8.92163080252444,6.77553835692519,9.69980181669442,16.5169525497504,7.59646138864178,8.34968287367722,7.7422523193642,9.81839895964714,7.99328488512545
PFLU_3703,1.03219863189657,0.78260894968138,1.7127944149112,1.87087794996893,2.36184110637293,2.05721742842093,1.07444976530499,0.793060243239984,0.820349393690269,1.63306318470317,1.25440063845883,1.27580097654284,1.43984547680739,1.40137050283862,1.4410308941679,1.27682045689546,0.942624822398566,1.27096172820599,1.3798054147578,1.58759329094659,1.28402551426789,1.19925347166071,1.46374366275219,1.69171177532784,1.8953125831966,1.39244049775489,1.75793162096013,1.50758559288499,1.51486229754864,1.17519543274377
PFLU_3705,5.63937398709982,4.35676544701882,5.82865749649934,5.46248241643703,3.37333719540016,3.80151120205434,5.66423895882319,4.95796248951779,6.28981944415426,4.01083411198452,5.77432484136618,4.30445682075412,5.24361096871291,4.4326115492264,5.46967144349798,5.28131538513439,4.08901559402262,2.17086558963233,2.9459699973757,4.61171425736207,4.82775291932079,4.81749649237656,4.26979783380167,4.15026986850608,6.42319003482705,4.62458372745066,5.71013785691365,3.50721050640797,3.58384848993409,2.97376594539497
PFLU_3706,0.949201562185118,1.05553198273858,1.91181149669387,1.45576057797785,1.42854783260153,0.876202385702295,0.362286967069285,1.0381683595743,1.39410663299998,1.55475477728293,0.809930052006808,1.72071726869255,1.57457011378633,1.20277644318043,1.90619230110735,0.662343183614214,0.635675485291883,0.771385682564623,1.20189046097555,1.63870594623537,2.00955310107073,1.37485373247263,0.987101061899992,1.83646663463505,1.50637585437231,1.48677617137433,1.70984400172721,1.57419349462536,0.88163218754662,1.1321621880747
PFLU_3707,1.8859545792924,3.40798400000597,1.48380861551804,4.02874069085815,4.03732328382779,4.35228398143927,4.19896533963909,0.93760063472731,1.31901423824822,0.844681066244132,1.87744441563545,1.95872631712851,1.56424506385987,1.70698483505231,5.84816856892288,0.986999924434951,1.57876780363476,2.23512162939831,1.92582130975987,2.44194050020975,3.28671609753291,2.20944430584922,1.22578533506433,2.0732093528108,3.57118836116655,3.30387578030595,1.86849510090387,0.733064491093469,0.521339876710823,1.68710726059
PFLU_3708,2.16512773272366,3.85458275520595,4.56001292656054,5.15877110541301,4.99149342654931,5.29681466633631,4.01269202070986,3.01182570883903,2.59900226803579,5.45066259002457,3.58831550945557,4.74108052004987,4.76576726296502,3.39172882534824,4.68494513245909,2.89812898550154,2.41994469296086,3.21452578684367,4.09440901915396,4.78736999693673,4.19248942830836,3.0198573983905,4.00520810892537,4.44895870238357,2.45538818193438,3.96456653001138,4.61268013755856,4.67723268674874,5.137999775167,5.43806632747541
PFLU_3709,3.8876156895322,3.71451678256253,4.84632924186521,5.85481031552533,4.20157134393102,4.70355099568929,4.89800568864537,3.65904184713955,5.068338175316,4.20202701402101,5.82926428375451,6.02970832269946,4.8836469907121,6.04669135959968,4.34720441990612,4.50367288354373,3.57487017853405,4.17922489141434,4.44000377557236,5.35624586883279,6.02229140880702,4.22079777468512,5.16803108458008,5.37728473083369,4.12487654539691,4.62068222261872,4.69130033387281,5.54560401431536,5.03318758137906,6.0100428594115
PFLU_3710,6.37125512523754,7.11838857199221,5.90174411087551,6.04456826103675,7.76706289959917,6.13788011332285,6.88231667849488,7.08197093848105,7.25147717971103,6.96852422854877,6.05187859549664,5.1756370511301,7.40319431085402,7.34431563043668,6.6033060240831,7.42364206487229,7.24550490445544,8.48705611091281,7.80712262627417,9.77490665434015,6.70393920834299,5.64607782574807,7.34446511103333,8.00817731828674,6.82891818279497,7.06102162894081,5.26203151528414,6.77529302374267,6.6992991304483,6.34472208031705
PFLU_3714,3.47526421955026,4.39761012308462,4.75189709119652,4.45033807405212,4.75761846060161,4.04456390306407,4.68821978323097,4.0214277223851,4.27443051582315,4.00243073085501,3.52775158277215,4.54847412392285,4.84549349859716,4.31147029040948,3.18516323843121,3.95108407250366,2.8375532042114,4.93023927270405,4.51544915222759,5.58593889422981,3.24867540195961,4.63292852882759,5.50411665036527,2.84547983673283,3.04720149745967,4.66793919989551,4.2741825433176,4.09905227936432,4.81001203750324,3.21604821549969
PFLU_3716,39.7786290493041,39.6202594535711,41.6086511467954,31.412768019726,28.5150793307349,27.2423745480014,31.1296428271324,34.9990923500448,42.031274606865,32.079870260001,26.3722895740008,35.3421201698438,25.278900640213,21.7576873005175,40.5672531859896,39.538922346021,36.9613443153724,33.1408013024219,27.7030832589039,32.014933363944,26.155646733048,18.6528663107108,30.752372386158,22.6505857650374,17.9600062854403,23.0024011745621,17.939581185883,16.6854231181722,22.0238863737659,17.9202686634809
PFLU_3717,0.947757909619056,1.70249683299508,2.34024263770678,1.62924991573361,1.30530350667367,2.2712964884127,2.64345509431923,0.869865227655755,1.60613806007222,1.06353650817702,1.49298132780571,1.23901457322681,1.63264361227959,1.4846873802974,0.904279550581232,1.37354362107678,0.627733857827617,0.962765590501283,1.2060181358078,1.66138613499695,2.08931649968505,2.28276150369282,1.32676891780094,2.21194883801791,1.10439792157749,1.44244364194972,1.73350876281576,1.13350909902919,1.1608236950641,1.69566040259553
