exp,well,cycle,time,t_rep,exp_rep,pME6032,IPTG,OD600_corr
2,B9,38,33297.178,A,b,PFLU_1886,100,0.45909999999999995
2,B9,39,34197.165,A,b,PFLU_1886,100,0.49239999999999995
2,B9,40,35097.096,A,b,PFLU_1886,100,0.5224
2,B9,41,35997.029,A,b,PFLU_1886,100,0.5584
2,B9,42,36896.976,A,b,PFLU_1886,100,0.6053999999999999
2,B9,43,37796.925,A,b,PFLU_1886,100,0.6425
2,B9,44,38696.865,A,b,PFLU_1886,100,0.6850999999999999
2,B9,45,39596.817,A,b,PFLU_1886,100,0.7279
2,B9,46,40496.744,A,b,PFLU_1886,100,0.7576999999999999
2,B9,47,41396.693,A,b,PFLU_1886,100,0.7694
2,B9,48,42296.643,A,b,PFLU_1886,100,0.8020999999999999
2,B9,49,43196.594,A,b,PFLU_1886,100,0.8234
2,B9,50,44096.531,A,b,PFLU_1886,100,0.8311999999999999
2,B9,51,44996.474,A,b,PFLU_1886,100,0.8582
2,B9,52,45896.437,A,b,PFLU_1886,100,0.8705999999999999
2,B9,53,46796.373,A,b,PFLU_1886,100,0.8774
2,B9,54,47696.332,A,b,PFLU_1886,100,0.9004
2,B9,55,48596.256,A,b,PFLU_1886,100,0.9182999999999999
2,B9,56,49496.182,A,b,PFLU_1886,100,0.9189
2,B9,57,50396.123,A,b,PFLU_1886,100,0.9430000000000001
2,B9,58,51296.08,A,b,PFLU_1886,100,0.9539
2,B9,59,52196.038,A,b,PFLU_1886,100,0.9712000000000001
2,B9,60,53095.966,A,b,PFLU_1886,100,0.9993000000000001
2,B9,61,53995.925,A,b,PFLU_1886,100,1.0043
2,B9,62,54895.849,A,b,PFLU_1886,100,1.0214
2,B9,63,55795.815,A,b,PFLU_1886,100,1.0445
2,B9,64,56695.763,A,b,PFLU_1886,100,1.0508
2,B9,65,57595.693,A,b,PFLU_1886,100,1.0608
2,B9,66,58495.642,A,b,PFLU_1886,100,1.0779
2,B9,67,59395.582,A,b,PFLU_1886,100,1.0822
2,B9,68,60295.52,A,b,PFLU_1886,100,1.1117
2,B9,69,61195.49,A,b,PFLU_1886,100,1.1213
2,B9,70,62095.401,A,b,PFLU_1886,100,1.1172
2,B9,71,62995.354,A,b,PFLU_1886,100,1.1419
2,B9,72,63895.278,A,b,PFLU_1886,100,1.146
2,B9,73,64795.226,A,b,PFLU_1886,100,1.1537
2,B9,74,65695.174,A,b,PFLU_1886,100,1.1734
2,B9,75,66595.111,A,b,PFLU_1886,100,1.1874
2,B9,76,67495.061,A,b,PFLU_1886,100,1.2006999999999999
2,B9,77,68395.006,A,b,PFLU_1886,100,1.2196
2,B9,78,69294.938,A,b,PFLU_1886,100,1.2195
2,B9,79,70194.885,A,b,PFLU_1886,100,1.2390999999999999
2,B9,80,71094.83,A,b,PFLU_1886,100,1.2513
2,B9,81,71994.752,A,b,PFLU_1886,100,1.2547
2,B9,82,72894.675,A,b,PFLU_1886,100,1.2684
2,B9,83,73794.64,A,b,PFLU_1886,100,1.2724
2,B9,84,74694.588,A,b,PFLU_1886,100,1.2744
2,B9,85,75594.517,A,b,PFLU_1886,100,1.2924
2,B9,86,76494.452,A,b,PFLU_1886,100,1.2938
2,B9,87,77394.397,A,b,PFLU_1886,100,1.2996
2,B9,88,78294.36,A,b,PFLU_1886,100,1.3061
2,B9,89,79194.315,A,b,PFLU_1886,100,1.3094
2,B9,90,80094.242,A,b,PFLU_1886,100,1.321
2,B9,91,80994.216,A,b,PFLU_1886,100,1.3211
2,B9,92,81894.132,A,b,PFLU_1886,100,1.3274
2,B9,93,82794.063,A,b,PFLU_1886,100,1.3449
2,B9,94,83694.01,A,b,PFLU_1886,100,1.3452
2,B9,95,84593.926,A,b,PFLU_1886,100,1.3502
2,B9,96,85493.872,A,b,PFLU_1886,100,1.3625
2,B9,97,86393.825,A,b,PFLU_1886,100,1.3602
2,B9,98,87293.794,A,b,PFLU_1886,100,1.3658
2,B9,99,88193.71,A,b,PFLU_1886,100,1.3738
2,B9,100,89093.663,A,b,PFLU_1886,100,1.3726
2,B9,101,89993.589,A,b,PFLU_1886,100,1.3762
2,B9,102,90893.532,A,b,PFLU_1886,100,1.3845
2,B9,103,91793.487,A,b,PFLU_1886,100,1.3841999999999999
2,B9,104,92693.423,A,b,PFLU_1886,100,1.3829
2,B9,105,93593.349,A,b,PFLU_1886,100,1.3881
2,B9,106,94493.292,A,b,PFLU_1886,100,1.3889
2,B9,107,95393.238,A,b,PFLU_1886,100,1.3881
2,B9,108,96293.186,A,b,PFLU_1886,100,1.3937
2,B9,109,97193.125,A,b,PFLU_1886,100,1.3904
2,B9,110,98093.061,A,b,PFLU_1886,100,1.3839
2,B9,111,98993.025,A,b,PFLU_1886,100,1.3935
2,B9,112,99892.965,A,b,PFLU_1886,100,1.3808
2,B9,113,100792.906,A,b,PFLU_1886,100,1.383
2,B9,114,101692.862,A,b,PFLU_1886,100,1.384
2,B9,115,102592.837,A,b,PFLU_1886,100,1.3788
2,B9,116,103492.756,A,b,PFLU_1886,100,1.376
2,B9,117,104392.694,A,b,PFLU_1886,100,1.3714
2,B9,118,105292.631,A,b,PFLU_1886,100,1.3654
2,B9,119,106192.57,A,b,PFLU_1886,100,1.3546
2,B9,120,107092.494,A,b,PFLU_1886,100,1.3551
2,B9,121,107992.454,A,b,PFLU_1886,100,1.3426
2,B9,122,108892.389,A,b,PFLU_1886,100,1.3466
2,B9,123,109792.333,A,b,PFLU_1886,100,1.3533
2,B9,124,110692.3,A,b,PFLU_1886,100,1.3357999999999999
2,B9,125,111592.219,A,b,PFLU_1886,100,1.3321
2,B9,126,112492.194,A,b,PFLU_1886,100,1.3411
2,B9,127,113392.107,A,b,PFLU_1886,100,1.3377
2,B9,128,114292.058,A,b,PFLU_1886,100,1.3308
2,B9,129,115191.999,A,b,PFLU_1886,100,1.3372
2,B9,130,116091.945,A,b,PFLU_1886,100,1.3291
2,B9,131,116991.888,A,b,PFLU_1886,100,1.331
2,B9,132,117891.835,A,b,PFLU_1886,100,1.3308
2,B9,133,118791.799,A,b,PFLU_1886,100,1.3301
2,B9,134,119691.743,A,b,PFLU_1886,100,1.3163
2,B9,135,120591.675,A,b,PFLU_1886,100,1.3206
2,B9,136,121491.642,A,b,PFLU_1886,100,1.3195999999999999
2,B9,137,122391.582,A,b,PFLU_1886,100,1.3101
2,B9,138,123291.539,A,b,PFLU_1886,100,1.3127
2,B9,139,124191.487,A,b,PFLU_1886,100,1.3192
2,B9,140,125091.419,A,b,PFLU_1886,100,1.3006
2,B9,141,125991.365,A,b,PFLU_1886,100,1.314
2,B9,142,126891.311,A,b,PFLU_1886,100,1.3079
2,B9,143,127791.229,A,b,PFLU_1886,100,1.294
2,B9,144,128691.178,A,b,PFLU_1886,100,1.3044
2,C1,1,0,A,c,PFLU_2839,0,0.001700000000000007
2,C1,2,899.186,A,c,PFLU_2839,0,0.0016000000000000042
2,C1,3,1799.139,A,c,PFLU_2839,0,0.0010000000000000009
2,C1,4,2699.057,A,c,PFLU_2839,0,0.0014000000000000123
2,C1,5,3599.034,A,c,PFLU_2839,0,0.0013000000000000095
2,C1,6,4498.974,A,c,PFLU_2839,0,0.0012000000000000066
2,C1,7,5398.909,A,c,PFLU_2839,0,0.0011000000000000038
2,C1,8,6298.865,A,c,PFLU_2839,0,0.0013000000000000095
2,C1,9,7198.807,A,c,PFLU_2839,0,0.0012000000000000066
2,C1,10,8098.733,A,c,PFLU_2839,0,0.0025000000000000022
2,C1,11,8998.691,A,c,PFLU_2839,0,0.0030000000000000027
2,C1,12,9898.629,A,c,PFLU_2839,0,0.0024000000000000132
2,C1,13,10798.592,A,c,PFLU_2839,0,0.0038000000000000117
2,C1,14,11698.512,A,c,PFLU_2839,0,0.003600000000000006
2,C1,15,12598.458,A,c,PFLU_2839,0,0.005300000000000013
2,C1,16,13498.432,A,c,PFLU_2839,0,0.011600000000000013
2,C1,17,14398.363,A,c,PFLU_2839,0,0.009300000000000003
2,C1,18,15298.311,A,c,PFLU_2839,0,0.009600000000000011
2,C1,19,16198.25,A,c,PFLU_2839,0,0.008500000000000008
2,C1,20,17098.198,A,c,PFLU_2839,0,0.011900000000000008
2,C1,21,17998.138,A,c,PFLU_2839,0,0.013000000000000012
2,C1,22,18898.103,A,c,PFLU_2839,0,0.014500000000000013
2,C1,23,19798.053,A,c,PFLU_2839,0,0.01830000000000001
2,C1,24,20697.974,A,c,PFLU_2839,0,0.023400000000000004
2,C1,25,21597.914,A,c,PFLU_2839,0,0.026499999999999996
2,C1,26,22497.861,A,c,PFLU_2839,0,0.03320000000000001
2,C1,27,23397.812,A,c,PFLU_2839,0,0.0383
2,C1,28,24297.754,A,c,PFLU_2839,0,0.04620000000000002
2,C1,29,25197.697,A,c,PFLU_2839,0,0.05680000000000002
2,C1,30,26097.642,A,c,PFLU_2839,0,0.0668
2,C1,31,26997.596,A,c,PFLU_2839,0,0.0809
2,C1,32,27897.534,A,c,PFLU_2839,0,0.0995
2,C1,33,28797.48,A,c,PFLU_2839,0,0.1192
2,C1,34,29697.428,A,c,PFLU_2839,0,0.1461
2,C1,35,30597.374,A,c,PFLU_2839,0,0.17600000000000002
2,C1,36,31497.276,A,c,PFLU_2839,0,0.2093
2,C1,37,32397.259,A,c,PFLU_2839,0,0.2522
2,C1,38,33297.178,A,c,PFLU_2839,0,0.3135
2,C1,39,34197.165,A,c,PFLU_2839,0,0.38250000000000006
2,C1,40,35097.096,A,c,PFLU_2839,0,0.44489999999999996
2,C1,41,35997.029,A,c,PFLU_2839,0,0.48739999999999994
2,C1,42,36896.976,A,c,PFLU_2839,0,0.5284
2,C1,43,37796.925,A,c,PFLU_2839,0,0.566
2,C1,44,38696.865,A,c,PFLU_2839,0,0.594
2,C1,45,39596.817,A,c,PFLU_2839,0,0.6442
2,C1,46,40496.744,A,c,PFLU_2839,0,0.6873
2,C1,47,41396.693,A,c,PFLU_2839,0,0.7124
2,C1,48,42296.643,A,c,PFLU_2839,0,0.7561
2,C1,49,43196.594,A,c,PFLU_2839,0,0.7868999999999999
2,C1,50,44096.531,A,c,PFLU_2839,0,0.7939999999999999
2,C1,51,44996.474,A,c,PFLU_2839,0,0.8177
2,C1,52,45896.437,A,c,PFLU_2839,0,0.8388
2,C1,53,46796.373,A,c,PFLU_2839,0,0.8513999999999999
2,C1,54,47696.332,A,c,PFLU_2839,0,0.8819
2,C1,55,48596.256,A,c,PFLU_2839,0,0.8935
2,C1,56,49496.182,A,c,PFLU_2839,0,0.8985
2,C1,57,50396.123,A,c,PFLU_2839,0,0.9195
2,C1,58,51296.08,A,c,PFLU_2839,0,0.9314
2,C1,59,52196.038,A,c,PFLU_2839,0,0.9457
2,C1,60,53095.966,A,c,PFLU_2839,0,0.9733
2,C1,61,53995.925,A,c,PFLU_2839,0,0.9803999999999999
2,C1,62,54895.849,A,c,PFLU_2839,0,0.9981
2,C1,63,55795.815,A,c,PFLU_2839,0,1.0187
2,C1,64,56695.763,A,c,PFLU_2839,0,1.0251
2,C1,65,57595.693,A,c,PFLU_2839,0,1.0341
2,C1,66,58495.642,A,c,PFLU_2839,0,1.0535999999999999
2,C1,67,59395.582,A,c,PFLU_2839,0,1.0579
2,C1,68,60295.52,A,c,PFLU_2839,0,1.0762
2,C1,69,61195.49,A,c,PFLU_2839,0,1.0855
2,C1,70,62095.401,A,c,PFLU_2839,0,1.0812
2,C1,71,62995.354,A,c,PFLU_2839,0,1.1015
2,C1,72,63895.278,A,c,PFLU_2839,0,1.1055
2,C1,73,64795.226,A,c,PFLU_2839,0,1.1094
2,C1,74,65695.174,A,c,PFLU_2839,0,1.1177
2,C1,75,66595.111,A,c,PFLU_2839,0,1.1237
2,C1,76,67495.061,A,c,PFLU_2839,0,1.129
2,C1,77,68395.006,A,c,PFLU_2839,0,1.1393
2,C1,78,69294.938,A,c,PFLU_2839,0,1.1426
2,C1,79,70194.885,A,c,PFLU_2839,0,1.1573
2,C1,80,71094.83,A,c,PFLU_2839,0,1.1596
2,C1,81,71994.752,A,c,PFLU_2839,0,1.1593
2,C1,82,72894.675,A,c,PFLU_2839,0,1.1652
2,C1,83,73794.64,A,c,PFLU_2839,0,1.1756
2,C1,84,74694.588,A,c,PFLU_2839,0,1.173
2,C1,85,75594.517,A,c,PFLU_2839,0,1.184
2,C1,86,76494.452,A,c,PFLU_2839,0,1.184
2,C1,87,77394.397,A,c,PFLU_2839,0,1.1903
2,C1,88,78294.36,A,c,PFLU_2839,0,1.1982
2,C1,89,79194.315,A,c,PFLU_2839,0,1.2019
2,C1,90,80094.242,A,c,PFLU_2839,0,1.2136
2,C1,91,80994.216,A,c,PFLU_2839,0,1.2161
2,C1,92,81894.132,A,c,PFLU_2839,0,1.2167999999999999
2,C1,93,82794.063,A,c,PFLU_2839,0,1.2293
2,C1,94,83694.01,A,c,PFLU_2839,0,1.2291
2,C1,95,84593.926,A,c,PFLU_2839,0,1.2282
2,C1,96,85493.872,A,c,PFLU_2839,0,1.24
2,C1,97,86393.825,A,c,PFLU_2839,0,1.2375
2,C1,98,87293.794,A,c,PFLU_2839,0,1.2387
2,C1,99,88193.71,A,c,PFLU_2839,0,1.251
2,C1,100,89093.663,A,c,PFLU_2839,0,1.2482
2,C1,101,89993.589,A,c,PFLU_2839,0,1.2522
2,C1,102,90893.532,A,c,PFLU_2839,0,1.2611999999999999
2,C1,103,91793.487,A,c,PFLU_2839,0,1.2608
2,C1,104,92693.423,A,c,PFLU_2839,0,1.2644
2,C1,105,93593.349,A,c,PFLU_2839,0,1.2725
2,C1,106,94493.292,A,c,PFLU_2839,0,1.2701
2,C1,107,95393.238,A,c,PFLU_2839,0,1.276
2,C1,108,96293.186,A,c,PFLU_2839,0,1.2852999999999999
2,C1,109,97193.125,A,c,PFLU_2839,0,1.2852999999999999
2,C1,110,98093.061,A,c,PFLU_2839,0,1.2886
2,C1,111,98993.025,A,c,PFLU_2839,0,1.2942
2,C1,112,99892.965,A,c,PFLU_2839,0,1.2953999999999999
2,C1,113,100792.906,A,c,PFLU_2839,0,1.2979
2,C1,114,101692.862,A,c,PFLU_2839,0,1.3055999999999999
2,C1,115,102592.837,A,c,PFLU_2839,0,1.3045
2,C1,116,103492.756,A,c,PFLU_2839,0,1.3112
2,C1,117,104392.694,A,c,PFLU_2839,0,1.3161
2,C1,118,105292.631,A,c,PFLU_2839,0,1.3166
2,C1,119,106192.57,A,c,PFLU_2839,0,1.319
2,C1,120,107092.494,A,c,PFLU_2839,0,1.3253
2,C1,121,107992.454,A,c,PFLU_2839,0,1.3269
2,C1,122,108892.389,A,c,PFLU_2839,0,1.3304
2,C1,123,109792.333,A,c,PFLU_2839,0,1.3355
2,C1,124,110692.3,A,c,PFLU_2839,0,1.3379
2,C1,125,111592.219,A,c,PFLU_2839,0,1.3355
2,C1,126,112492.194,A,c,PFLU_2839,0,1.3462
2,C1,127,113392.107,A,c,PFLU_2839,0,1.3437
2,C1,128,114292.058,A,c,PFLU_2839,0,1.3473
2,C1,129,115191.999,A,c,PFLU_2839,0,1.3542
2,C1,130,116091.945,A,c,PFLU_2839,0,1.3577
2,C1,131,116991.888,A,c,PFLU_2839,0,1.3571
2,C1,132,117891.835,A,c,PFLU_2839,0,1.3624
2,C1,133,118791.799,A,c,PFLU_2839,0,1.3652
2,C1,134,119691.743,A,c,PFLU_2839,0,1.3659999999999999
2,C1,135,120591.675,A,c,PFLU_2839,0,1.3693
2,C1,136,121491.642,A,c,PFLU_2839,0,1.3688
2,C1,137,122391.582,A,c,PFLU_2839,0,1.3720999999999999
2,C1,138,123291.539,A,c,PFLU_2839,0,1.3781999999999999
2,C1,139,124191.487,A,c,PFLU_2839,0,1.3796
2,C1,140,125091.419,A,c,PFLU_2839,0,1.3808
2,C1,141,125991.365,A,c,PFLU_2839,0,1.3834
2,C1,142,126891.311,A,c,PFLU_2839,0,1.3855
2,C1,143,127791.229,A,c,PFLU_2839,0,1.3858
2,C1,144,128691.178,A,c,PFLU_2839,0,1.3901
2,C10,1,0,A,c,empty vector,100,0.001700000000000007
2,C10,2,899.186,A,c,empty vector,100,0.0013000000000000095
2,C10,3,1799.139,A,c,empty vector,100,0.0010000000000000009
2,C10,4,2699.057,A,c,empty vector,100,0.0014000000000000123
2,C10,5,3599.034,A,c,empty vector,100,0.0014000000000000123
2,C10,6,4498.974,A,c,empty vector,100,9.000000000000119e-4
2,C10,7,5398.909,A,c,empty vector,100,9.000000000000119e-4
2,C10,8,6298.865,A,c,empty vector,100,0.0013000000000000095
2,C10,9,7198.807,A,c,empty vector,100,0.0019000000000000128
2,C10,10,8098.733,A,c,empty vector,100,0.0012000000000000066
2,C10,11,8998.691,A,c,empty vector,100,0.0011000000000000038
2,C10,12,9898.629,A,c,empty vector,100,0.0029000000000000137
2,C10,13,10798.592,A,c,empty vector,100,0.004800000000000013
2,C10,14,11698.512,A,c,empty vector,100,0.006500000000000006
2,C10,15,12598.458,A,c,empty vector,100,0.006100000000000008
2,C10,16,13498.432,A,c,empty vector,100,0.0068000000000000005
2,C10,17,14398.363,A,c,empty vector,100,0.007800000000000001
2,C10,18,15298.311,A,c,empty vector,100,0.008300000000000002
2,C10,19,16198.25,A,c,empty vector,100,0.008200000000000013
2,C10,20,17098.198,A,c,empty vector,100,0.012100000000000014
2,C10,21,17998.138,A,c,empty vector,100,0.011100000000000013
2,C10,22,18898.103,A,c,empty vector,100,0.017100000000000004
2,C10,23,19798.053,A,c,empty vector,100,0.021900000000000003
2,C10,24,20697.974,A,c,empty vector,100,0.0257
2,C10,25,21597.914,A,c,empty vector,100,0.03040000000000001
2,C10,26,22497.861,A,c,empty vector,100,0.03560000000000002
2,C10,27,23397.812,A,c,empty vector,100,0.04050000000000001
2,C10,28,24297.754,A,c,empty vector,100,0.04520000000000002
2,C10,29,25197.697,A,c,empty vector,100,0.055800000000000016
2,C10,30,26097.642,A,c,empty vector,100,0.06740000000000002
2,C10,31,26997.596,A,c,empty vector,100,0.08080000000000001
2,C10,32,27897.534,A,c,empty vector,100,0.09670000000000001
2,C10,33,28797.48,A,c,empty vector,100,0.11700000000000002
2,C10,34,29697.428,A,c,empty vector,100,0.14450000000000002
2,C10,35,30597.374,A,c,empty vector,100,0.17940000000000003
2,C10,36,31497.276,A,c,empty vector,100,0.22730000000000003
2,C10,37,32397.259,A,c,empty vector,100,0.31220000000000003
2,C10,38,33297.178,A,c,empty vector,100,0.36319999999999997
2,C10,39,34197.165,A,c,empty vector,100,0.41979999999999995
2,C10,40,35097.096,A,c,empty vector,100,0.4508
2,C10,41,35997.029,A,c,empty vector,100,0.4653999999999999
2,C10,42,36896.976,A,c,empty vector,100,0.5141
2,C10,43,37796.925,A,c,empty vector,100,0.5556
2,C10,44,38696.865,A,c,empty vector,100,0.5659
2,C10,45,39596.817,A,c,empty vector,100,0.6272
2,C10,46,40496.744,A,c,empty vector,100,0.6782
2,C10,47,41396.693,A,c,empty vector,100,0.6751
2,C10,48,42296.643,A,c,empty vector,100,0.7273
2,C10,49,43196.594,A,c,empty vector,100,0.7412
2,C10,50,44096.531,A,c,empty vector,100,0.7399
2,C10,51,44996.474,A,c,empty vector,100,0.7827
2,C10,52,45896.437,A,c,empty vector,100,0.8094
2,C10,53,46796.373,A,c,empty vector,100,0.8107
2,C10,54,47696.332,A,c,empty vector,100,0.8422999999999999
2,C10,55,48596.256,A,c,empty vector,100,0.8594999999999999
2,C10,56,49496.182,A,c,empty vector,100,0.8591
2,C10,57,50396.123,A,c,empty vector,100,0.8904
2,C10,58,51296.08,A,c,empty vector,100,0.8987999999999999
2,C10,59,52196.038,A,c,empty vector,100,0.8984
2,C10,60,53095.966,A,c,empty vector,100,0.9285999999999999
2,C10,61,53995.925,A,c,empty vector,100,0.9318
2,C10,62,54895.849,A,c,empty vector,100,0.9503999999999999
2,C10,63,55795.815,A,c,empty vector,100,0.9787999999999999
2,C10,64,56695.763,A,c,empty vector,100,0.9723999999999999
2,C10,65,57595.693,A,c,empty vector,100,0.9878
2,C10,66,58495.642,A,c,empty vector,100,1.0048
2,C10,67,59395.582,A,c,empty vector,100,1.0024
2,C10,68,60295.52,A,c,empty vector,100,1.039
2,C10,69,61195.49,A,c,empty vector,100,1.0425
2,C10,70,62095.401,A,c,empty vector,100,1.0424
2,C10,71,62995.354,A,c,empty vector,100,1.0564
2,C10,72,63895.278,A,c,empty vector,100,1.0635
2,C10,73,64795.226,A,c,empty vector,100,1.0772
2,C10,74,65695.174,A,c,empty vector,100,1.0918999999999999
2,C10,75,66595.111,A,c,empty vector,100,1.1012
2,C10,76,67495.061,A,c,empty vector,100,1.1179999999999999
2,C10,77,68395.006,A,c,empty vector,100,1.1224
2,C10,78,69294.938,A,c,empty vector,100,1.1313
2,C10,79,70194.885,A,c,empty vector,100,1.1509
2,C10,80,71094.83,A,c,empty vector,100,1.1595
2,C10,81,71994.752,A,c,empty vector,100,1.1706
2,C10,82,72894.675,A,c,empty vector,100,1.1754
2,C10,83,73794.64,A,c,empty vector,100,1.1799
2,C10,84,74694.588,A,c,empty vector,100,1.1838
2,C10,85,75594.517,A,c,empty vector,100,1.1897
2,C10,86,76494.452,A,c,empty vector,100,1.2091
2,C10,87,77394.397,A,c,empty vector,100,1.1972
2,C10,88,78294.36,A,c,empty vector,100,1.206
2,C10,89,79194.315,A,c,empty vector,100,1.2031
2,C10,90,80094.242,A,c,empty vector,100,1.2003
2,C10,91,80994.216,A,c,empty vector,100,1.2106999999999999
2,C10,92,81894.132,A,c,empty vector,100,1.1993
2,C10,93,82794.063,A,c,empty vector,100,1.2126
2,C10,94,83694.01,A,c,empty vector,100,1.2171
2,C10,95,84593.926,A,c,empty vector,100,1.2301
2,C10,96,85493.872,A,c,empty vector,100,1.2319
2,C10,97,86393.825,A,c,empty vector,100,1.242
2,C10,98,87293.794,A,c,empty vector,100,1.244
2,C10,99,88193.71,A,c,empty vector,100,1.2566
2,C10,100,89093.663,A,c,empty vector,100,1.2478
2,C10,101,89993.589,A,c,empty vector,100,1.2545
2,C10,102,90893.532,A,c,empty vector,100,1.2652999999999999
2,C10,103,91793.487,A,c,empty vector,100,1.2608
2,C10,104,92693.423,A,c,empty vector,100,1.2602
2,C10,105,93593.349,A,c,empty vector,100,1.262
2,C10,106,94493.292,A,c,empty vector,100,1.2671999999999999
2,C10,107,95393.238,A,c,empty vector,100,1.2628
2,C10,108,96293.186,A,c,empty vector,100,1.2691
2,C10,109,97193.125,A,c,empty vector,100,1.2658
2,C10,110,98093.061,A,c,empty vector,100,1.2631999999999999
2,C10,111,98993.025,A,c,empty vector,100,1.2646
2,C10,112,99892.965,A,c,empty vector,100,1.2593
2,C10,113,100792.906,A,c,empty vector,100,1.2594
2,C10,114,101692.862,A,c,empty vector,100,1.2576
2,C10,115,102592.837,A,c,empty vector,100,1.2487
2,C10,116,103492.756,A,c,empty vector,100,1.2415
2,C10,117,104392.694,A,c,empty vector,100,1.2463
2,C10,118,105292.631,A,c,empty vector,100,1.2376
2,C10,119,106192.57,A,c,empty vector,100,1.2202
2,C10,120,107092.494,A,c,empty vector,100,1.2218
2,C10,121,107992.454,A,c,empty vector,100,1.211
2,C10,122,108892.389,A,c,empty vector,100,1.2175
2,C10,123,109792.333,A,c,empty vector,100,1.2144
2,C10,124,110692.3,A,c,empty vector,100,1.2103
2,C10,125,111592.219,A,c,empty vector,100,1.2027999999999999
2,C10,126,112492.194,A,c,empty vector,100,1.2154
2,C10,127,113392.107,A,c,empty vector,100,1.2024
2,C10,128,114292.058,A,c,empty vector,100,1.2018
2,C10,129,115191.999,A,c,empty vector,100,1.2091
2,C10,130,116091.945,A,c,empty vector,100,1.2117
2,C10,131,116991.888,A,c,empty vector,100,1.2142
2,C10,132,117891.835,A,c,empty vector,100,1.2097
2,C10,133,118791.799,A,c,empty vector,100,1.2174
2,C10,134,119691.743,A,c,empty vector,100,1.2112
2,C10,135,120591.675,A,c,empty vector,100,1.2119
2,C10,136,121491.642,A,c,empty vector,100,1.2104
2,C10,137,122391.582,A,c,empty vector,100,1.217
2,C10,138,123291.539,A,c,empty vector,100,1.2172
2,C10,139,124191.487,A,c,empty vector,100,1.2246
2,C10,140,125091.419,A,c,empty vector,100,1.2207
2,C10,141,125991.365,A,c,empty vector,100,1.2228999999999999
2,C10,142,126891.311,A,c,empty vector,100,1.2307
2,C10,143,127791.229,A,c,empty vector,100,1.223
2,C10,144,128691.178,A,c,empty vector,100,1.2288
2,C11,1,0,C,c,empty vector,0,0.009300000000000003
2,C11,2,899.186,C,c,empty vector,0,0.001700000000000007
2,C11,3,1799.139,C,c,empty vector,0,0.00180000000000001
2,C11,4,2699.057,C,c,empty vector,0,0.0019000000000000128
2,C11,5,3599.034,C,c,empty vector,0,0.0019000000000000128
2,C11,6,4498.974,C,c,empty vector,0,0.0013000000000000095
2,C11,7,5398.909,C,c,empty vector,0,0.0020000000000000018
2,C11,8,6298.865,C,c,empty vector,0,0.0015000000000000013
2,C11,9,7198.807,C,c,empty vector,0,0.002700000000000008
2,C11,10,8098.733,C,c,empty vector,0,0.003500000000000003
2,C11,11,8998.691,C,c,empty vector,0,0.004900000000000002
2,C11,12,9898.629,C,c,empty vector,0,0.005300000000000013
2,C11,13,10798.592,C,c,empty vector,0,0.0068000000000000005
2,C11,14,11698.512,C,c,empty vector,0,0.008400000000000005
2,C11,15,12598.458,C,c,empty vector,0,0.009400000000000006
2,C11,16,13498.432,C,c,empty vector,0,0.011900000000000008
2,C11,17,14398.363,C,c,empty vector,0,0.012900000000000009
2,C11,18,15298.311,C,c,empty vector,0,0.015300000000000008
2,C11,19,16198.25,C,c,empty vector,0,0.017900000000000013
2,C11,20,17098.198,C,c,empty vector,0,0.021300000000000013
2,C11,21,17998.138,C,c,empty vector,0,0.027400000000000008
2,C11,22,18898.103,C,c,empty vector,0,0.0338
2,C11,23,19798.053,C,c,empty vector,0,0.0406
2,C11,24,20697.974,C,c,empty vector,0,0.0476
2,C11,25,21597.914,C,c,empty vector,0,0.05710000000000001
2,C11,26,22497.861,C,c,empty vector,0,0.07100000000000001
2,C11,27,23397.812,C,c,empty vector,0,0.08680000000000002
2,C11,28,24297.754,C,c,empty vector,0,0.1059
2,C11,29,25197.697,C,c,empty vector,0,0.12760000000000002
2,C11,30,26097.642,C,c,empty vector,0,0.154
2,C11,31,26997.596,C,c,empty vector,0,0.1868
2,C11,32,27897.534,C,c,empty vector,0,0.22940000000000002
2,C11,33,28797.48,C,c,empty vector,0,0.28759999999999997
2,C11,34,29697.428,C,c,empty vector,0,0.35730000000000006
2,C11,35,30597.374,C,c,empty vector,0,0.3992
2,C11,36,31497.276,C,c,empty vector,0,0.43709999999999993
2,C11,37,32397.259,C,c,empty vector,0,0.4729
2,C11,38,33297.178,C,c,empty vector,0,0.48619999999999997
2,C11,39,34197.165,C,c,empty vector,0,0.5193
2,C11,40,35097.096,C,c,empty vector,0,0.5468
2,C11,41,35997.029,C,c,empty vector,0,0.5881
2,C11,42,36896.976,C,c,empty vector,0,0.6218
2,C11,43,37796.925,C,c,empty vector,0,0.64
2,C11,44,38696.865,C,c,empty vector,0,0.6689999999999999
2,C11,45,39596.817,C,c,empty vector,0,0.6909
2,C11,46,40496.744,C,c,empty vector,0,0.7189
2,C11,47,41396.693,C,c,empty vector,0,0.7371
2,C11,48,42296.643,C,c,empty vector,0,0.7725
2,C11,49,43196.594,C,c,empty vector,0,0.7853
2,C11,50,44096.531,C,c,empty vector,0,0.7945
2,C11,51,44996.474,C,c,empty vector,0,0.8175
2,C11,52,45896.437,C,c,empty vector,0,0.8332999999999999
2,C11,53,46796.373,C,c,empty vector,0,0.8437
2,C11,54,47696.332,C,c,empty vector,0,0.8641
2,C11,55,48596.256,C,c,empty vector,0,0.8824
