pQBR57.dPFLU4242.logFC,pQBR57.dPFLU4242.logCPM,pQBR57.dPFLU4242.F,pQBR57.dPFLU4242.PValue,pQBR57.dPFLU4242.FDR,pQBR57.PQBR57_0059_V100A.logFC,pQBR57.PQBR57_0059_V100A.logCPM,pQBR57.PQBR57_0059_V100A.F,pQBR57.PQBR57_0059_V100A.PValue,pQBR57.PQBR57_0059_V100A.FDR,pQBR57.dgacS.logFC,pQBR57.dgacS.logCPM,pQBR57.dgacS.F,pQBR57.dgacS.PValue,pQBR57.dgacS.FDR
PQBR57_0202,-0.158962409356137,9.87370784072705,2.89144325572999,0.109492785333459,0.279327346178529,-0.226136003590933,9.87370784072705,5.76131843430228,0.0296726940471196,0.274794949218977,-0.164253057716265,9.87370784072705,3.14776366714579,0.0961355851791371,0.292526852045088
PQBR57_0203,-0.076623143352342,7.88146226165387,0.264878267509537,0.61421856109304,0.78895319214128,-0.346153181640801,7.88146226165387,5.17821850009256,0.0378233731824141,0.305159008383246,-0.355692506546967,7.88146226165387,5.82216515836108,0.0289460876985347,0.135505861094239
PQBR57_0204,-2.43844404293767,7.67233847482592,34.3135296801875,3.0320097860572e-05,0.00430545389620123,-1.49184888083321,7.67233847482592,14.592577696739,0.00164783497420597,0.0577243038276148,-2.83195415559296,7.67233847482592,47.6911136441948,4.7634048119126e-06,0.000106800549993409
PQBR57_0205,-2.58096063555762,8.76090390816196,29.223853984812,7.05280598877133e-05,0.00442019142677399,-1.71184329217902,8.76090390816196,14.3454215414899,0.00176153978816665,0.0577243038276148,-2.98901132755816,8.76090390816196,39.6991814415223,1.36150780329652e-05,0.000276191582954437
PQBR57_0206,-2.60769475440768,7.85690253204802,29.3435886938694,6.9062940473159e-05,0.00442019142677399,-1.80179035847426,7.85690253204802,15.628080705773,0.00125403503278741,0.0534218923967436,-2.95659221707099,7.85690253204802,38.9423475816366,1.51601359499188e-05,0.000293555359757519
PQBR57_0207,-2.07348566963374,5.28157249156201,27.0195836601277,0.000104939613799445,0.00442019142677399,-1.74637975341898,5.28157249156201,19.2519436725274,0.000518725477914768,0.0283355850617866,-1.80130506241033,5.28157249156201,24.6721969355276,0.00016421453636456,0.00249840687468937
PQBR57_0208,-2.29361209844488,6.50170364886383,52.8186739280328,2.60356011496207e-06,0.00110911660897384,-1.50986457681629,6.50170364886383,25.3801359556763,0.000143061472684308,0.0186888906978208,-1.86531714411046,6.50170364886383,41.5815778461544,1.04887360956295e-05,0.000223410078836907
PQBR57_0209,-1.12519638325831,7.81655873301429,23.7915075960547,0.000195657004920791,0.00595356314973263,-0.673575779614936,7.81655873301429,8.77301548697005,0.00961736445291504,0.136566575231394,-1.14822934166409,7.81655873301429,25.9956754946269,0.000127155577674124,0.0020062324477473
PQBR57_0210,-1.35407184546419,6.14006616680078,27.4198386603257,9.74795024036929e-05,0.00442019142677399,-1.4061382802709,6.14006616680078,28.17579760795,8.49717060620012e-05,0.0186888906978208,-1.81284629237323,6.14006616680078,50.5022676925351,3.40008855285535e-06,8.04687624175765e-05
PQBR57_0211,-0.989753329408094,5.97722047969693,12.3941103817427,0.00305192509777929,0.0324201036439539,-1.06622379655922,5.97722047969693,13.5409444378939,0.00219839384590503,0.0580141777049289,-1.54467429323738,5.97722047969693,30.4792841614862,5.67568798010009e-05,0.000967137231809055
PQBR57_0212,-0.353659301346836,10.5783079140352,17.386338020944,0.000806394584073664,0.0137409637126152,-0.316159023286922,10.5783079140352,13.8029678572437,0.00204382681531943,0.0580141777049289,-0.380508183681384,10.5783079140352,20.4133154063115,0.000399202915969293,0.00548582071622319
PQBR57_0213,-0.613101901608261,8.46521051131071,12.0139695347913,0.00341404848727351,0.0346238641855891,-0.880578643261571,8.46521051131071,23.8219100229059,0.000194463839355909,0.0186888906978208,-0.77819726321057,8.46521051131071,19.8701922536617,0.000450698187679627,0.00581810387731882
PQBR57_0214,-0.52974552660414,10.5404860448605,13.9663155301943,0.00195373749538423,0.0260518942988543,-0.623922733535582,10.5404860448605,19.1410462536722,0.000532123663132143,0.0283355850617866,-0.458396701325419,10.5404860448605,10.6680049671956,0.00515361312364587,0.0378523998391921
PQBR57_0215,-0.446003302815331,8.83155588717207,7.04985900022424,0.0178964489317481,0.0965049018344899,-0.839641489547224,8.83155588717207,23.877325855181,0.00019231017473315,0.0186888906978208,-0.461109778431543,8.83155588717207,7.78187392310587,0.0136505404542762,0.0765148714937059
PQBR57_0216,-0.555833784603479,7.46493165626264,6.56710967555159,0.0215300944631899,0.110503858329143,-0.787487442586809,7.46493165626264,12.5217316501288,0.00294032197201261,0.0626288580038687,-0.468157556438294,7.46493165626264,4.93994330042293,0.0418846670906616,0.171566040198287
PQBR57_0217,-0.410254167207736,7.71072492250625,3.30654300271346,0.0888390173866848,0.248983035570577,-0.483874141897318,7.71072492250625,4.47111470963556,0.0514597643732917,0.343488041092674,-0.362695168061123,7.71072492250625,2.71590640091729,0.119941630450206,0.345237395755323
PQBR57_0218,-0.74891875562137,9.27634626294133,10.0848606384827,0.0062079064446662,0.0472244311683536,-0.619170290143077,9.27634626294133,6.90029776480747,0.0189407832664029,0.21807496409426,-0.647302092059205,9.27634626294133,7.84793985667694,0.0133279850125418,0.0757029548712371
PQBR57_0219,-0.0507727969756063,11.8492670175384,0.234667363699862,0.635016815066914,0.803981197377111,-0.059972538632777,11.8492670175384,0.32628654713551,0.576234787569265,0.904114073161539,-0.291223145657631,11.8492670175384,7.7315966788507,0.0139020227659153,0.0766200021462916
PQBR57_0220,-0.188759678644246,12.0078763984509,2.81865603808253,0.113686200816525,0.280047531497744,-0.135977181156883,12.0078763984509,1.45979906125101,0.24549394551117,0.71596510440865,-0.394594920874445,12.0078763984509,12.3271977528016,0.00311236331419495,0.0276222244134802
PQBR57_0221,0.104092009348592,12.3133340197687,0.703429676916831,0.414678457005384,0.639774925188936,0.00713310664735981,12.3133340197687,0.00329588954550237,0.954969484940826,0.999159930112588,-0.156446018221025,12.3133340197687,1.59229797394174,0.226090137331514,0.453335480739572
PQBR57_0222,0.159735539527619,11.4187017062541,1.13897224261557,0.302590425701471,0.541611434238767,0.0419895350237079,11.4187017062541,0.0782307133665298,0.783494145129053,0.945885422268082,-0.176720109256871,11.4187017062541,1.39959274629572,0.255034577867488,0.485981611696046
PQBR57_0223,0.138138310701616,11.4124476765222,1.39629332694944,0.255571496809654,0.493437661386739,-0.0639209089751558,11.4124476765222,0.296676247798931,0.59390546464471,0.909573114251779,-0.073990532564333,11.4124476765222,0.402919203080819,0.535059739593104,0.740453436389597
PQBR57_0224,0.194659423781928,7.16647068589212,0.720478536039046,0.409206085242763,0.636210920851886,-0.0192213123311302,7.16647068589212,0.00662062221413509,0.936215716816839,0.998546695183773,-0.0178028922968697,7.16647068589212,0.0061820560866166,0.938359727807165,0.97024573797537
PQBR57_0225,0.0221824699420229,10.9531893216287,0.0538017679564328,0.819680857804461,0.91376233165484,-0.00808609399233784,10.9531893216287,0.0071008070249485,0.933948737257002,0.998546695183773,-0.110849397459363,10.9531893216287,1.35519099543345,0.262387862660334,0.490251006549571
PQBR57_0226,-0.0446199340593205,11.7490801256236,0.156880031838754,0.697570680446082,0.837084816535299,0.0663487440721145,11.7490801256236,0.34640426294458,0.564832680219688,0.904114073161539,-0.14265741346036,11.7490801256236,1.6117665485937,0.223409527193296,0.453335480739572
PQBR57_0227,-0.169777408033653,10.7480220712247,3.09098782476187,0.0989173627106997,0.261731655371168,0.000925372758249978,10.7480220712247,9.16683757779907e-05,0.992485890346318,0.999159930112588,-0.148909377329787,10.7480220712247,2.41242988733135,0.141023939039179,0.368565632090123
PQBR57_0228,0.249634025208632,8.13450241665607,1.78259952852882,0.201557214171554,0.427180961378518,0.222067696650287,8.13450241665607,1.38378448998991,0.25762075896718,0.719637007504545,-0.150880521023143,8.13450241665607,0.656312990032425,0.430413289884014,0.654843076752107
PQBR57_0229,-0.0185619993045263,7.33127082645747,0.00957103634694898,0.923349245990353,0.957802971165001,-0.00692323255465488,7.33127082645747,0.00129894860259688,0.971720573452185,0.999159930112588,0.0724174144782484,7.33127082645747,0.154144397793832,0.700077422632511,0.86039217180781
PQBR57_0230,-0.249320135423167,7.74800626680718,1.85354219887291,0.193288025249263,0.420105605898908,-0.469859543825949,7.74800626680718,6.32394367488592,0.023678796819381,0.240170653453722,-0.40755638297704,7.74800626680718,5.13515116736549,0.0385222539049939,0.164123377621972
PQBR57_0231,-0.928500110952092,7.61685006707101,12.8506258967906,0.0026735134127961,0.0307815328067876,-0.81423956927444,7.61685006707101,9.87704983142456,0.00664165563068707,0.108820973025873,-0.763787057186336,7.61685006707101,9.3975803419408,0.00778128602044088,0.0512135160532675
PQBR57_0232,-0.701875630151625,8.96343712821825,8.37266971412579,0.0110548780765503,0.0663292684593016,-0.837155331624111,8.96343712821825,11.6635725746212,0.00379176427713498,0.0734223446390682,-0.786579305804945,8.96343712821825,10.8512437127768,0.00486570735415716,0.0371202845771477
PQBR57_0233,-0.406902041590385,10.3058054559238,11.6084036894881,0.00385547469256041,0.0346756848070017,-0.378201955411606,10.3058054559238,9.93395251730222,0.0065195370014189,0.108820973025873,-0.36969241558231,10.3058054559238,9.7508149885747,0.00692201772121973,0.0484705991029028
PQBR57_0234,-0.112720126498877,11.6922346303875,1.11102309579837,0.308389423437658,0.549681566462101,-0.000114564364322477,11.6922346303875,1.14572751987028e-06,0.999159930112588,0.999159930112588,-0.121683940860817,11.6922346303875,1.3028923014389,0.271416499684951,0.496237892127851
PQBR57_0235,0.211235762833065,9.32702895880311,1.80531096637831,0.198861793482783,0.425704140822439,0.218080470009407,9.32702895880311,1.89599992669803,0.188544509701818,0.663801331677474,0.277783614318615,9.32702895880311,3.19480883054468,0.0939013350491297,0.292526852045088
PQBR57_0236,0.141328018993122,7.45657446676224,0.367256451146555,0.553480425816414,0.741454910055951,0.321998112521402,7.45657446676224,1.87980426963708,0.190336364111632,0.66461714025865,0.447184543405083,7.45657446676224,3.90421159694843,0.0666785386050675,0.235223399567249
PQBR57_0237,-0.0384420010634023,9.36279369533384,0.0838267762316173,0.776103721424164,0.88165382753785,-0.075841251007703,9.36279369533384,0.320849742155685,0.579397046885212,0.904114073161539,0.0295806462459643,9.36279369533384,0.0509156841412197,0.824494818647639,0.926740877952227
PQBR57_0238,0.0636565689939332,6.09301221873426,0.0611146204748326,0.808063445985965,0.909941796277341,0.391771023491995,6.09301221873426,2.29262319519514,0.150582715324281,0.616809968539842,0.0851115691120198,6.09301221873426,0.116553587941677,0.737494456751066,0.872701773822095
PQBR57_0239,-0.372679426018728,5.10510980514577,0.950210162621185,0.344982550887821,0.582936664221474,0.137356890784636,5.10510980514577,0.136073169467151,0.717323439574035,0.929152448079547,0.283380552283928,5.10510980514577,0.695539387303709,0.417249787925974,0.651093075664706
PQBR57_0240,0.299027852104986,8.01116472360427,3.36407805780909,0.0863595885298159,0.243636984858951,0.202030325736221,8.01116472360427,1.49711071491793,0.239816422478563,0.715811524163189,0.271216453830017,8.01116472360427,2.86556411466484,0.110961986256216,0.325998663069985
PQBR57_0241,0.366084170762837,8.88305823574361,5.64901582522006,0.0310699969739059,0.132358187108839,0.0745293562022891,8.88305823574361,0.227448326895206,0.640232318957065,0.928579224882276,0.235638423762021,8.88305823574361,2.39251721613233,0.142559798043281,0.368964638859043
PQBR57_0242,0.128602248795574,11.3451455082096,1.47035162776311,0.24387046265608,0.476554206841697,0.00197408627451884,11.3451455082096,0.000344243738358241,0.985439332108948,0.999159930112588,0.06880672453885,11.3451455082096,0.424425458907925,0.524502371889782,0.73499345534555
PQBR57_0243,-0.0992241789394592,7.91395952626823,0.379153294525252,0.547201633985959,0.73700685673123,0.0955987302733182,7.91395952626823,0.348681492402708,0.563570545968515,0.904114073161539,0.235576584664978,7.91395952626823,2.25773599452712,0.153515248996003,0.387252326103484
PQBR57_0244,0.0116033909336825,8.16440712646133,0.00473776092143614,0.946024585859057,0.966442382676159,0.180946570659989,8.16440712646133,1.13814139349953,0.302760628229813,0.763171761100002,0.220959762843133,8.16440712646133,1.79127449403622,0.200522196642622,0.435828855968147
PQBR57_0245,-0.092685347697358,7.44950071366957,0.207933578055252,0.654863570972993,0.818083979628925,-0.111301959662219,7.44950071366957,0.293355270676631,0.595958774021211,0.909573114251779,0.049638457586783,7.44950071366957,0.0634717921213164,0.804477981089399,0.913886986517557
PQBR57_0246,0.0335118343296169,11.4520063733462,0.0863913444060914,0.772806578887319,0.880255621941171,0.0672602334809588,11.4520063733462,0.347019504614097,0.564491132263337,0.904114073161539,-0.140971372929288,11.4520063733462,1.53691896107366,0.233947257423869,0.45926973116391
PQBR57_0247,-0.119252273930236,12.79183367502,0.822339928212367,0.378702226909207,0.618111680702383,0.103008386304542,12.79183367502,0.613660339921214,0.445493686178718,0.864139203477027,-0.0114537411892877,12.79183367502,0.00761021294296422,0.93162671919116,0.967982883842523
PQBR57_0248,0.590318542203231,5.00980293499849,3.39486956720849,0.0850665600694477,0.243636984858951,0.339654311726847,5.00980293499849,0.989665902224853,0.33545684586858,0.807370713785396,0.311007766177545,5.00980293499849,0.976834804194819,0.338512860861088,0.574527803692524
PQBR57_0249,-0.172116006654817,5.81708047924688,0.376805098648786,0.548429984938498,0.73700685673123,-0.214960931278261,5.81708047924688,0.55526279490608,0.467584896743029,0.864139203477027,-0.11608169901659,5.81708047924688,0.189045932393362,0.669844759919018,0.831935474418372
PQBR57_0250,-0.0943140471984129,5.65408812805816,0.105360364974021,0.749930462049086,0.863370290560121,-0.10849759571056,5.65408812805816,0.132322146123734,0.721065454530272,0.929152448079547,-0.0864578218168287,5.65408812805816,0.0971194956802826,0.759563891159398,0.886504705846311
PQBR57_0251,0.474277052902606,7.90125834222874,6.16312401056737,0.025235986150444,0.116695602711514,0.0881077156733185,7.90125834222874,0.201671070133814,0.659736037698744,0.928579224882276,0.431925545812447,7.90125834222874,5.27746820305173,0.0362681867078471,0.157655587117784
PQBR57_0252,0.513870698438973,6.96495553287246,7.73888545844295,0.0138652373011767,0.0794308015157006,-0.121484437602459,6.96495553287246,0.385565321754204,0.54387429635213,0.898025000953517,0.416427876727285,6.96495553287246,5.28637359292744,0.0361323150449232,0.157655587117784
PQBR57_0253,0.799036833290166,5.79648300230918,7.7153746652675,0.0139842960414966,0.0794308015157006,0.381225848317901,5.79648300230918,1.563205684961,0.2301741555704,0.715811524163189,0.50887519500794,5.79648300230918,3.24502998212414,0.0915844486969413,0.291156530932067
PQBR57_0254,0.88216490752823,4.26106969515206,4.18162940753666,0.058652402991807,0.196739556492203,0.571755663733339,4.26106969515206,1.50239431979316,0.239026422398892,0.715811524163189,0.572215654972719,4.26106969515206,1.81147410715707,0.19813827410558,0.435087137984418
PQBR57_0255,0.136672518610199,7.75576925041218,0.26779911198219,0.612289171842861,0.78895319214128,0.250795953563437,7.75576925041218,0.877937350051798,0.363472536627757,0.817730228568068,0.418729396604561,7.75576925041218,2.62735959007182,0.125670074073316,0.35353193024349
PQBR57_0256,0.294858942123612,11.0961348602978,2.31683565349707,0.148588073173965,0.345893547388573,-0.128919462810078,11.0961348602978,0.437298070737995,0.518365988507199,0.886617846667357,0.274804019551962,11.0961348602978,2.03492203961261,0.174015321495393,0.405084846759766
PQBR57_0257,0.202700989122358,10.760243188219,1.67732806071033,0.214679195100896,0.445881181711256,-0.0671410080576699,10.760243188219,0.181837133389776,0.675799474664257,0.928579224882276,0.156817375540005,10.760243188219,1.01762693322652,0.328931963831361,0.565020228194193
PQBR57_0258,-0.253295027586759,9.60712370153959,3.80624621843511,0.0698176421735742,0.218693496808402,-0.0889171227177147,9.60712370153959,0.468561323560205,0.503993116819068,0.886617846667357,-0.030234411431158,9.60712370153959,0.0561531918726706,0.815858726503961,0.921898720134449
PQBR57_0259,0.528066062308492,11.0135082904148,13.7325858891529,0.00208409429847313,0.0264181171370666,0.236538235035844,11.0135082904148,2.73501033848925,0.118747610584461,0.532489285357689,0.393513954075523,11.0135082904148,7.70660333621208,0.01402901447749,0.0766200021462916
PQBR57_0260,0.21302304863479,8.95223313433939,1.78800206595893,0.200911835179753,0.427180961378518,-0.0609193338794233,8.95223313433939,0.142278315598362,0.711260621146755,0.929152448079547,0.311177539554184,8.95223313433939,3.94459538748043,0.065433205478023,0.234239878433931
PQBR57_0261,0.0186887455852557,8.46952020069517,0.0185459715692083,0.893470232312059,0.944541262049418,0.00130922022019434,8.46952020069517,8.93424033356455e-05,0.99258183045277,0.999159930112588,0.330833904976333,8.46952020069517,6.07765564870844,0.0261115656241027,0.125734011371899
PQBR57_0262,0.921404973817379,5.35564672423285,6.26303996534659,0.0242550859039537,0.115903635577339,0.429087364186602,5.35564672423285,1.17019558420394,0.296288674601738,0.757035483444539,0.322981573678152,5.35564672423285,0.757475490858109,0.397707815718847,0.636930562015898
PQBR57_0263,-0.297498276486843,6.96500807510028,2.5858644838978,0.128468880044809,0.310953084653913,-0.0757458014651057,6.96500807510028,0.165732706712493,0.68962928985798,0.928579224882276,0.220831858772941,6.96500807510028,1.58542818587138,0.227045983545711,0.453335480739572
PQBR57_0264,0.249131697218263,7.3058894039125,1.76927362501146,0.203160449750534,0.428447285117463,0.0882676731878395,7.3058894039125,0.211494396293593,0.652132881427895,0.928579224882276,0.420422555534111,7.3058894039125,5.34151690305697,0.0353040311727099,0.1566616383289
PQBR57_0265,-0.279683169643082,7.96459578357156,2.26646082062117,0.152775290863646,0.350704884917481,0.0524854462303223,7.96459578357156,0.0803087228405706,0.780717333303948,0.945885422268082,0.0956838721510845,7.96459578357156,0.282777229897194,0.602601846155833,0.787449038228175
PQBR57_0266,-0.323519272605089,10.0371074672619,11.5644402863743,0.00390711941487343,0.0346756848070017,-0.220284514706933,10.0371074672619,5.32474465163839,0.0355536029244511,0.302916696916324,-0.0751080450580588,10.0371074672619,0.641294724865502,0.435628332579896,0.65689450930136
PQBR57_0267,0.299503355851538,8.10829001481795,4.18461531520062,0.0585724126526963,0.196739556492203,0.198272851047184,8.10829001481795,1.78429293311841,0.201354638562809,0.679132028607986,0.184997041135023,8.10829001481795,1.64015768526321,0.219573663198866,0.453054776973625
PQBR57_0268,-0.0824282657841777,9.03310079656339,0.337169406165427,0.570009585719704,0.75411206061054,0.0106247192263485,9.03310079656339,0.00552690897853895,0.941710580168231,0.998546695183773,-0.0629877880307739,9.03310079656339,0.201846987181881,0.659597922998366,0.831327559755337
PQBR57_0269,-0.0990737359232786,8.74540286447864,0.309655595833883,0.58602226333844,0.770238004469861,0.0213974398662191,8.74540286447864,0.0142409761776526,0.906578408358433,0.995683304875672,-0.0982827598070622,8.74540286447864,0.312622375662277,0.58425109623863,0.772953313657318
PQBR57_0270,-0.143703846655573,6.73006846403464,0.408134957177599,0.532463077589408,0.729532889185353,-0.0799828573512086,6.73006846403464,0.121553992178907,0.732155545698706,0.929870683809834,0.0688227938225542,6.73006846403464,0.10148282440197,0.754409210353947,0.882907482447202
PQBR57_0271,-0.427078708209362,7.93922381214228,7.29758902975188,0.0163089721899505,0.0890720788835757,-0.395680572469089,7.93922381214228,6.13714627096977,0.025498474045192,0.241385554294484,-0.31941688908291,7.93922381214228,4.29449991881306,0.0557158757736275,0.204611750685908
PQBR57_0272,0.0499431460068671,8.52954187777984,0.147228328040929,0.706532321674827,0.842478433173125,-0.102016578093511,8.52954187777984,0.597248036149657,0.451525715148906,0.864139203477027,0.10204391168268,8.52954187777984,0.634758578820044,0.437929672867574,0.65689450930136
PQBR57_0273,0.446816289579004,8.40597879293767,5.56454405598956,0.0321713999873695,0.134362905829602,0.265276680693207,8.40597879293767,1.90621870370191,0.187424891680219,0.663801331677474,0.06757998680304,8.40597879293767,0.12892346479951,0.724508541056398,0.864539603613517
PQBR57_0274,0.370814865942904,9.64323748207794,9.09149121045711,0.00862560505748138,0.0583255199124931,0.246302272454603,9.64323748207794,3.94633991107499,0.0653800299233771,0.412333744026171,0.103053809265256,9.64323748207794,0.711689607258923,0.412013054088393,0.64528515088844
PQBR57_0275,0.353702674516463,9.77615832162328,6.37218354946677,0.0232335409908445,0.115087075140695,0.175346438248129,9.77615832162328,1.53728978447968,0.233893472181086,0.715811524163189,0.0907194687865308,9.77615832162328,0.424448303814096,0.524491363408299,0.73499345534555
PQBR57_0276,0.158973758148007,11.042922330565,3.66316396258516,0.0747221992782531,0.22343767282242,0.0552245946811702,11.042922330565,0.438706804310963,0.517702425633672,0.886617846667357,0.105709205134512,11.042922330565,1.63587850088997,0.220146335290001,0.453054776973625
PQBR57_0277,0.216556650217523,10.1955990155365,3.88657062589094,0.0672313047460817,0.216973756225991,0.136789100846518,10.1955990155365,1.53299039824676,0.234518059630412,0.715811524163189,0.321366044525279,10.1955990155365,8.72940207563923,0.00976309283148353,0.0585785569889012
PQBR57_0278,0.316327677914508,9.44221219539292,5.72093828873641,0.0301665625922151,0.129807632972562,0.0740812509056756,9.44221219539292,0.306844965247655,0.587710598343168,0.909573114251779,0.249387636502993,9.44221219539292,3.63480741472906,0.0757420342648246,0.252078957787619
PQBR57_0279,0.098810135856664,10.2819956614391,0.666671135427558,0.426874189751982,0.643423297615285,0.230461588512953,10.2819956614391,3.61722200268665,0.0763827782225861,0.429930727469228,0.0981097118243993,10.2819956614391,0.668986907127789,0.426089268860984,0.653923603114401
PQBR57_0280,-0.0135637933927507,10.0660179722438,0.00897885467345232,0.925750584846644,0.957802971165001,0.220162893431722,10.0660179722438,2.36850772557908,0.144439076117848,0.609218281447557,0.062325164540559,10.0660179722438,0.193858106711641,0.665945115095906,0.831515216033122
PQBR57_0281,-0.320635150278427,7.92075142049125,1.64567924417714,0.218837566684407,0.447477748907629,-0.168174359546051,7.92075142049125,0.447408496888251,0.513637664663553,0.886617846667357,-0.32189655688001,7.92075142049125,1.71988443765926,0.20924650293802,0.443477662943266
PQBR57_0282,0.000361929460993685,11.0292427464419,1.09202382173984e-05,0.997406477338517,0.997406477338517,0.0640371902248185,11.0292427464419,0.341406250946818,0.567622698502024,0.904114073161539,0.160220866729365,11.0292427464419,2.17471003352942,0.160783660760405,0.393642755654785
PQBR57_0283,-0.125729248838979,10.6680592082773,1.57155601864561,0.228992180365538,0.46014466431943,0.0356319573037314,10.6680592082773,0.126083245763103,0.727425641080673,0.929870683809834,0.0735326495666061,10.6680592082773,0.548116638066933,0.470413260617974,0.69341193433653
PQBR57_0284,0.166386497524742,8.75648506595889,1.24578407321464,0.281759134745684,0.517368066386471,0.148742238035448,8.75648506595889,0.980240027036309,0.33769796744066,0.808198506346748,0.11780375362079,8.75648506595889,0.642167713015999,0.435322428517651,0.65689450930136
PQBR57_0285,0.0591223848451371,5.53601469486765,0.0201156889859983,0.889084320987309,0.944541262049418,0.167886699667625,5.53601469486765,0.153743269016515,0.700447158331743,0.928579224882276,0.153452474377067,5.53601469486765,0.146198430877236,0.707508447193095,0.863822900979914
PQBR57_0286,0.314522813428567,9.93477169030708,4.89188148260072,0.0427642293266869,0.164122177415934,0.0262122332319327,9.93477169030708,0.0333326328995009,0.857555600371252,0.992713819994982,0.0621547968933278,9.93477169030708,0.193821129114275,0.665974857459702,0.831515216033122
PQBR57_0287,0.11602822416455,10.3197275828525,0.671249172195061,0.425324688479189,0.643423297615285,0.189968568620496,10.3197275828525,1.79245380765011,0.200382015273074,0.679132028607986,0.27565372472982,10.3197275828525,3.86987451719746,0.0677594528103415,0.236602679485291
PQBR57_0288,-0.0192017823334735,10.5712941523351,0.0243052785210627,0.878170122108983,0.944541262049418,0.1114380909079,10.5712941523351,0.816296159870218,0.380414680177218,0.823762538517695,0.0440247289888825,10.5712941523351,0.129905094642422,0.723508836241281,0.864539603613517
PQBR57_0289,0.00237230072703708,12.2317037445168,0.000501652253829047,0.982423293113082,0.987057365250408,-0.137065294649486,12.2317037445168,1.66803253269227,0.215889904218591,0.707454609208613,-0.0498909192839707,12.2317037445168,0.222584417960139,0.643804433049765,0.818688622325969
PQBR57_0290,-0.0608930835561925,8.54865466745114,0.145683157706597,0.707998307690091,0.842478433173125,0.0961033903420306,8.54865466745114,0.360160253552022,0.557292854874281,0.904114073161539,0.105407022048745,8.54865466745114,0.452408821648777,0.511327983606091,0.723673491748156
PQBR57_0291,0.0610060216224562,10.3118837592597,0.604508077284383,0.448841071158943,0.65481608326613,0.0374845587505502,10.3118837592597,0.226125491121773,0.641199111126429,0.928579224882276,-0.142023009416101,10.3118837592597,3.31158187874321,0.0886185081568966,0.288154470274336
PQBR57_0292,0.0438810419948085,9.41602367703028,0.216637514383749,0.64823794845415,0.814599899827339,0.026503327013712,9.41602367703028,0.0780058023402344,0.783797075259702,0.945885422268082,-0.333587084558588,9.41602367703028,12.6098536785465,0.0028659732814326,0.0271312137308953
PQBR57_0293,0.0279828675866238,9.60138573229522,0.0542421301189678,0.818958441623196,0.91376233165484,-0.00166384008616444,9.60138573229522,0.000189695912695568,0.989190908751787,0.999159930112588,-0.21301696165662,9.60138573229522,3.19287656835996,0.0939918690849511,0.292526852045088
PQBR57_0294,0.0353081351437794,6.09057460945952,0.0190272863013446,0.892105924367328,0.944541262049418,0.0312822357873511,6.09057460945952,0.0141528422082426,0.90686648425296,0.995683304875672,-0.153495317055734,6.09057460945952,0.376866012103638,0.548398053609038,0.746382015455112
PQBR57_0295,-0.335070502645472,11.5948674887549,11.8284481931132,0.0036084000372301,0.0346756848070017,-0.0703911179252566,11.5948674887549,0.52333584607148,0.480449263750324,0.867251637108635,-0.0663556584594582,11.5948674887549,0.469955313365361,0.503368922011294,0.714783869256037
PQBR57_0296,-0.273939839449809,10.7728317696157,9.67547893414561,0.00709577368265577,0.0512338913357857,-0.00171233665223474,10.7728317696157,0.000378811705463772,0.984725841264096,0.999159930112588,-0.00522756364178747,10.7728317696157,0.00359826283446957,0.952951723982219,0.975859217347176
PQBR57_0297,-0.0340811075835983,11.2944633577071,0.113627297920078,0.740678733348496,0.859299031551663,-0.0485979685705528,11.2944633577071,0.229970296359919,0.63839875074625,0.928579224882276,0.14141190331427,11.2944633577071,1.97993691938814,0.179591495205163,0.413545821391349
PQBR57_0298,0.210499936451975,12.0781970457726,4.45011956360745,0.0519452332282078,0.182082962165171,0.152361725107288,12.0781970457726,2.32498763451859,0.147923848780714,0.61180154932606,0.210783127946997,12.0781970457726,4.48008719075027,0.0512539164613128,0.194947932254636
PQBR57_0299,0.0626982840932527,8.84523657850637,0.263904324388598,0.614864929086631,0.78895319214128,0.0151955495803481,8.84523657850637,0.0152080683224477,0.903474961034159,0.995683304875672,0.0236635855559963,8.84523657850637,0.0386116697247891,0.846833013328527,0.932172774361635
PQBR57_0300,-0.0198431877767453,6.3113067382226,0.00499297241159078,0.944592402372912,0.966442382676159,0.340328172287347,6.3113067382226,1.49882291184643,0.239560042008043,0.715811524163189,0.0701711873218199,6.3113067382226,0.0681891271449811,0.797510187470086,0.911835875322518
PQBR57_0301,-0.114991675531681,6.10372873937484,0.191082492725559,0.668187197164645,0.819226394980548,-0.214597828411256,6.10372873937484,0.619098514638301,0.44352390155468,0.864139203477027,-0.419363272575425,6.10372873937484,2.62027168415544,0.12614284834979,0.35353193024349
PQBR57_0302,0.06631262248964,6.75521619315033,0.127697330301833,0.725763345935037,0.850064824222283,-0.0498843635113736,6.75521619315033,0.068317031092189,0.797324918178794,0.952732043118303,-0.218543273288052,6.75521619315033,1.42357499476618,0.251176482258223,0.484168241819017
PQBR57_0303,-0.153183491521751,8.2471661716046,0.606255279353671,0.448198880784352,0.65481608326613,-0.10412585253022,8.2471661716046,0.273467707805404,0.608582861693969,0.912874292540954,-0.0700646530339177,8.2471661716046,0.13111658652825,0.722280941628061,0.864539603613517
